Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
365.0,8.0,"['S44T', 'H77H', 'S65P', 'Z21K', 'V15K', 'Z97S', 'L77Y', 'G47F']",6.0,"['B18Q', 'X85M', 'W3X', 'R82M', 'F72W', 'A31Q']",3.0,"['S44T', 'H77H', 'S65P']",5.0,"['Z21K', 'V15K', 'Z97S', 'L77Y', 'G47F']"
366.0,6.0,"['B18Q', 'X85M', 'W3X', 'R82M', 'F72W', 'A31Q']",8.0,"['T90A', 'G18I', 'Y76C', 'F15V', 'Q95Z', 'O4B', 'G91A', 'P53I']",5.0,"['B18Q', 'X85M', 'W3X', 'R82M', 'F72W']",1.0,['A31Q']
367.0,8.0,"['T90A', 'G18I', 'Y76C', 'F15V', 'Q95Z', 'O4B', 'G91A', 'P53I']",7.0,"['D96K', 'T29E', 'K10P', 'T71W', 'U48O', 'T4E', 'V61L']",6.0,"['T90A', 'G18I', 'Y76C', 'F15V', 'Q95Z', 'O4B']",2.0,"['G91A', 'P53I']"
368.0,7.0,"['D96K', 'T29E', 'K10P', 'T71W', 'U48O', 'T4E', 'V61L']",5.0,"['D2W', 'D4L', 'I56Y', 'E6Y', 'U21P']",4.0,"['D96K', 'T29E', 'K10P', 'T71W']",3.0,"['U48O', 'T4E', 'V61L']"
369.0,5.0,"['D2W', 'D4L', 'I56Y', 'E6Y', 'U21P']",7.0,"['R18M', 'S1K', 'C6O', 'Q85G', 'K96G', 'A21Z', 'S10Z']",6.0,"['D2W', 'D4L', 'I56Y', 'E6Y', 'U21P', 'R18M']",0.0,[]
370.0,6.0,"['S1K', 'C6O', 'Q85G', 'K96G', 'A21Z', 'S10Z']",7.0,"['A4N', 'X29T', 'J24F', 'Z45P', 'U85Z', 'R55Q', 'G95W']",6.0,"['S1K', 'C6O', 'Q85G', 'K96G', 'A21Z', 'S10Z']",0.0,[]
371.0,7.0,"['A4N', 'X29T', 'J24F', 'Z45P', 'U85Z', 'R55Q', 'G95W']",5.0,"['J32M', 'X19Y', 'E14M', 'D18S', 'O21P']",5.0,"['A4N', 'X29T', 'J24F', 'Z45P', 'U85Z']",2.0,"['R55Q', 'G95W']"
372.0,5.0,"['J32M', 'X19Y', 'E14M', 'D18S', 'O21P']",5.0,"['A1M', 'W28M', 'P66Y', 'N83W', 'F61D']",6.0,"['J32M', 'X19Y', 'E14M', 'D18S', 'O21P', 'A1M']",0.0,[]
373.0,4.0,"['W28M', 'P66Y', 'N83W', 'F61D']",8.0,"['Z28T', 'P63H', 'G89E', 'L7B', 'Y87O', 'M40I', 'A8O', 'J39B']",5.0,"['W28M', 'P66Y', 'N83W', 'F61D', 'Z28T']",0.0,[]
374.0,7.0,"['P63H', 'G89E', 'L7B', 'Y87O', 'M40I', 'A8O', 'J39B']",5.0,"['K8D', 'F46K', 'N20M', 'D38T', 'A81A']",6.0,"['P63H', 'G89E', 'L7B', 'Y87O', 'M40I', 'A8O']",1.0,['J39B']
375.0,5.0,"['K8D', 'F46K', 'N20M', 'D38T', 'A81A']",7.0,"['F49F', 'F58W', 'X40N', 'S80T', 'J92D', 'B42I', 'O11C']",4.0,"['K8D', 'F46K', 'N20M', 'D38T']",1.0,['A81A']
376.0,7.0,"['F49F', 'F58W', 'X40N', 'S80T', 'J92D', 'B42I', 'O11C']",6.0,"['K56Q', 'E3A', 'I92H', 'B27S', 'A71S', 'E65B']",4.0,"['F49F', 'F58W', 'X40N', 'S80T']",3.0,"['J92D', 'B42I', 'O11C']"
377.0,6.0,"['K56Q', 'E3A', 'I92H', 'B27S', 'A71S', 'E65B']",9.0,"['Q16L', 'T64W', 'L11P', 'Z57I', 'Y98P', 'Z18T', 'L9W', 'N52T', 'D63P']",3.0,"['K56Q', 'E3A', 'I92H']",3.0,"['B27S', 'A71S', 'E65B']"
378.0,9.0,"['Q16L', 'T64W', 'L11P', 'Z57I', 'Y98P', 'Z18T', 'L9W', 'N52T', 'D63P']",8.0,"['Y5Y', 'V23L', 'X52Q', 'G31T', 'I32S', 'E55M', 'O92T', 'Y51I']",3.0,"['Q16L', 'T64W', 'L11P']",6.0,"['Z57I', 'Y98P', 'Z18T', 'L9W', 'N52T', 'D63P']"
379.0,8.0,"['Y5Y', 'V23L', 'X52Q', 'G31T', 'I32S', 'E55M', 'O92T', 'Y51I']",7.0,"['L94K', 'H28J', 'V72F', 'X27W', 'C58N', 'M57X', 'I52R']",6.0,"['Y5Y', 'V23L', 'X52Q', 'G31T', 'I32S', 'E55M']",2.0,"['O92T', 'Y51I']"
380.0,7.0,"['L94K', 'H28J', 'V72F', 'X27W', 'C58N', 'M57X', 'I52R']",7.0,"['R2D', 'U17G', 'V59N', 'A87E', 'S86W', 'O29Y', 'M19J']",6.0,"['L94K', 'H28J', 'V72F', 'X27W', 'C58N', 'M57X']",1.0,['I52R']
381.0,7.0,"['R2D', 'U17G', 'V59N', 'A87E', 'S86W', 'O29Y', 'M19J']",7.0,"['G78U', 'M35Q', 'A7E', 'I82V', 'F50C', 'A57Q', 'L8J']",4.0,"['R2D', 'U17G', 'V59N', 'A87E']",3.0,"['S86W', 'O29Y', 'M19J']"
382.0,7.0,"['G78U', 'M35Q', 'A7E', 'I82V', 'F50C', 'A57Q', 'L8J']",7.0,"['I15B', 'I30I', 'G95J', 'O5R', 'N60U', 'U86E', 'A96R']",5.0,"['G78U', 'M35Q', 'A7E', 'I82V', 'F50C']",2.0,"['A57Q', 'L8J']"
383.0,7.0,"['I15B', 'I30I', 'G95J', 'O5R', 'N60U', 'U86E', 'A96R']",8.0,"['G32A', 'X22N', 'A86L', 'L88X', 'O62V', 'E76H', 'U40R', 'A65U']",5.0,"['I15B', 'I30I', 'G95J', 'O5R', 'N60U']",2.0,"['U86E', 'A96R']"
384.0,8.0,"['G32A', 'X22N', 'A86L', 'L88X', 'O62V', 'E76H', 'U40R', 'A65U']",9.0,"['E14G', 'T28O', 'X24J', 'I75J', 'X70M', 'X79P', 'Y9Z', 'S21R', 'I90U']",4.0,"['G32A', 'X22N', 'A86L', 'L88X']",4.0,"['O62V', 'E76H', 'U40R', 'A65U']"
385.0,9.0,"['E14G', 'T28O', 'X24J', 'I75J', 'X70M', 'X79P', 'Y9Z', 'S21R', 'I90U']",8.0,"['S97H', 'L35O', 'L44N', 'S23O', 'W15V', 'G55A', 'R62X', 'Q82H']",3.0,"['E14G', 'T28O', 'X24J']",6.0,"['I75J', 'X70M', 'X79P', 'Y9Z', 'S21R', 'I90U']"
386.0,8.0,"['S97H', 'L35O', 'L44N', 'S23O', 'W15V', 'G55A', 'R62X', 'Q82H']",6.0,"['L42R', 'X17U', 'X84Y', 'R74Y', 'R89X', 'U14O']",6.0,"['S97H', 'L35O', 'L44N', 'S23O', 'W15V', 'G55A']",2.0,"['R62X', 'Q82H']"
387.0,6.0,"['L42R', 'X17U', 'X84Y', 'R74Y', 'R89X', 'U14O']",8.0,"['E48C', 'E81N', 'Y95G', 'Z37R', 'G83V', 'O7L', 'Z50N', 'H88V']",4.0,"['L42R', 'X17U', 'X84Y', 'R74Y']",2.0,"['R89X', 'U14O']"
388.0,8.0,"['E48C', 'E81N', 'Y95G', 'Z37R', 'G83V', 'O7L', 'Z50N', 'H88V']",9.0,"['T95N', 'D42P', 'S82F', 'C70I', 'H15D', 'G80S', 'S1Z', 'V12F', 'Q7W']",5.0,"['E48C', 'E81N', 'Y95G', 'Z37R', 'G83V']",3.0,"['O7L', 'Z50N', 'H88V']"
389.0,9.0,"['T95N', 'D42P', 'S82F', 'C70I', 'H15D', 'G80S', 'S1Z', 'V12F', 'Q7W']",6.0,"['L57N', 'B91C', 'G100W', 'N99T', 'K30Z', 'X12X']",3.0,"['T95N', 'D42P', 'S82F']",6.0,"['C70I', 'H15D', 'G80S', 'S1Z', 'V12F', 'Q7W']"
390.0,6.0,"['L57N', 'B91C', 'G100W', 'N99T', 'K30Z', 'X12X']",6.0,"['H100A', 'S33B', 'Q83T', 'L17R', 'K48X', 'V53H']",3.0,"['L57N', 'B91C', 'G100W']",3.0,"['N99T', 'K30Z', 'X12X']"
391.0,6.0,"['H100A', 'S33B', 'Q83T', 'L17R', 'K48X', 'V53H']",8.0,"['Q39I', 'C57T', 'Y78D', 'C17Z', 'H56I', 'Y60B', 'E14X', 'A37K']",3.0,"['H100A', 'S33B', 'Q83T']",3.0,"['L17R', 'K48X', 'V53H']"
392.0,8.0,"['Q39I', 'C57T', 'Y78D', 'C17Z', 'H56I', 'Y60B', 'E14X', 'A37K']",5.0,"['C48P', 'E85D', 'Y91G', 'T83B', 'L73Y']",4.0,"['Q39I', 'C57T', 'Y78D', 'C17Z']",4.0,"['H56I', 'Y60B', 'E14X', 'A37K']"
393.0,5.0,"['C48P', 'E85D', 'Y91G', 'T83B', 'L73Y']",8.0,"['O67U', 'X88J', 'W38W', 'L70G', 'T66L', 'P53K', 'F44U', 'C65M']",3.0,"['C48P', 'E85D', 'Y91G']",2.0,"['T83B', 'L73Y']"
394.0,8.0,"['O67U', 'X88J', 'W38W', 'L70G', 'T66L', 'P53K', 'F44U', 'C65M']",8.0,"['V9B', 'T19G', 'C65D', 'I6M', 'C15L', 'Y5W', 'M61J', 'W10M']",6.0,"['O67U', 'X88J', 'W38W', 'L70G', 'T66L', 'P53K']",2.0,"['F44U', 'C65M']"
395.0,8.0,"['V9B', 'T19G', 'C65D', 'I6M', 'C15L', 'Y5W', 'M61J', 'W10M']",7.0,"['K60I', 'J18W', 'Y59G', 'C53G', 'A8X', 'V60M', 'E69W']",6.0,"['V9B', 'T19G', 'C65D', 'I6M', 'C15L', 'Y5W']",2.0,"['M61J', 'W10M']"
396.0,7.0,"['K60I', 'J18W', 'Y59G', 'C53G', 'A8X', 'V60M', 'E69W']",7.0,"['P85A', 'O67Q', 'A33H', 'D40B', 'M67D', 'M75M', 'Q86V']",4.0,"['K60I', 'J18W', 'Y59G', 'C53G']",3.0,"['A8X', 'V60M', 'E69W']"
397.0,7.0,"['P85A', 'O67Q', 'A33H', 'D40B', 'M67D', 'M75M', 'Q86V']",6.0,"['F24V', 'Q70T', 'X12L', 'R23W', 'X76V', 'E89I']",4.0,"['P85A', 'O67Q', 'A33H', 'D40B']",3.0,"['M67D', 'M75M', 'Q86V']"
398.0,6.0,"['F24V', 'Q70T', 'X12L', 'R23W', 'X76V', 'E89I']",6.0,"['Q40F', 'O85X', 'Y31E', 'H73B', 'T73W', 'X3V']",5.0,"['F24V', 'Q70T', 'X12L', 'R23W', 'X76V']",1.0,['E89I']
399.0,6.0,"['Q40F', 'O85X', 'Y31E', 'H73B', 'T73W', 'X3V']",9.0,"['D25S', 'V90U', 'P6X', 'A97X', 'W34N', 'M92F', 'J44D', 'M83C', 'F91P']",3.0,"['Q40F', 'O85X', 'Y31E']",3.0,"['H73B', 'T73W', 'X3V']"
400.0,9.0,"['D25S', 'V90U', 'P6X', 'A97X', 'W34N', 'M92F', 'J44D', 'M83C', 'F91P']",7.0,"['L8G', 'A54A', 'N8K', 'Y8X', 'D88U', 'O67T', 'S22J']",6.0,"['D25S', 'V90U', 'P6X', 'A97X', 'W34N', 'M92F']",3.0,"['J44D', 'M83C', 'F91P']"
401.0,7.0,"['L8G', 'A54A', 'N8K', 'Y8X', 'D88U', 'O67T', 'S22J']",7.0,"['D100Z', 'P47K', 'V51A', 'I72V', 'Z41R', 'U60B', 'Y91I']",6.0,"['L8G', 'A54A', 'N8K', 'Y8X', 'D88U', 'O67T']",1.0,['S22J']
402.0,7.0,"['D100Z', 'P47K', 'V51A', 'I72V', 'Z41R', 'U60B', 'Y91I']",8.0,"['W18F', 'X85Q', 'U95L', 'Q59F', 'P15X', 'T14F', 'E58C', 'V33I']",5.0,"['D100Z', 'P47K', 'V51A', 'I72V', 'Z41R']",2.0,"['U60B', 'Y91I']"
403.0,8.0,"['W18F', 'X85Q', 'U95L', 'Q59F', 'P15X', 'T14F', 'E58C', 'V33I']",6.0,"['F25P', 'J40I', 'S77X', 'H89Q', 'K2K', 'J65L']",4.0,"['W18F', 'X85Q', 'U95L', 'Q59F']",4.0,"['P15X', 'T14F', 'E58C', 'V33I']"
404.0,6.0,"['F25P', 'J40I', 'S77X', 'H89Q', 'K2K', 'J65L']",6.0,"['Q97L', 'R78B', 'J96P', 'F80I', 'V5X', 'X86F']",6.0,"['F25P', 'J40I', 'S77X', 'H89Q', 'K2K', 'J65L']",0.0,[]
405.0,6.0,"['Q97L', 'R78B', 'J96P', 'F80I', 'V5X', 'X86F']",8.0,"['W18M', 'L11R', 'Y32K', 'Q37P', 'T76D', 'R75L', 'L88T', 'A29E']",6.0,"['Q97L', 'R78B', 'J96P', 'F80I', 'V5X', 'X86F']",0.0,[]
406.0,8.0,"['W18M', 'L11R', 'Y32K', 'Q37P', 'T76D', 'R75L', 'L88T', 'A29E']",6.0,"['E100G', 'R81E', 'D77J', 'R69W', 'Z3F', 'Q59T']",4.0,"['W18M', 'L11R', 'Y32K', 'Q37P']",4.0,"['T76D', 'R75L', 'L88T', 'A29E']"
407.0,6.0,"['E100G', 'R81E', 'D77J', 'R69W', 'Z3F', 'Q59T']",6.0,"['P57O', 'W23I', 'S43C', 'Z70W', 'N80V', 'N22Q']",3.0,"['E100G', 'R81E', 'D77J']",3.0,"['R69W', 'Z3F', 'Q59T']"
408.0,6.0,"['P57O', 'W23I', 'S43C', 'Z70W', 'N80V', 'N22Q']",9.0,"['D95U', 'K76L', 'O3N', 'G58M', 'L19O', 'J96M', 'A86D', 'L44H', 'C28N']",3.0,"['P57O', 'W23I', 'S43C']",3.0,"['Z70W', 'N80V', 'N22Q']"
409.0,9.0,"['D95U', 'K76L', 'O3N', 'G58M', 'L19O', 'J96M', 'A86D', 'L44H', 'C28N']",8.0,"['D28D', 'Q75V', 'M29D', 'R5G', 'I6P', 'A66U', 'P92A', 'E48C']",5.0,"['D95U', 'K76L', 'O3N', 'G58M', 'L19O']",4.0,"['J96M', 'A86D', 'L44H', 'C28N']"
410.0,8.0,"['D28D', 'Q75V', 'M29D', 'R5G', 'I6P', 'A66U', 'P92A', 'E48C']",6.0,"['J10K', 'B22M', 'Y13Z', 'Q84D', 'E50F', 'I93W']",5.0,"['D28D', 'Q75V', 'M29D', 'R5G', 'I6P']",3.0,"['A66U', 'P92A', 'E48C']"
411.0,6.0,"['J10K', 'B22M', 'Y13Z', 'Q84D', 'E50F', 'I93W']",8.0,"['V97L', 'L97R', 'R95K', 'M58P', 'L32Q', 'S7A', 'E67T', 'U53J']",4.0,"['J10K', 'B22M', 'Y13Z', 'Q84D']",2.0,"['E50F', 'I93W']"
412.0,8.0,"['V97L', 'L97R', 'R95K', 'M58P', 'L32Q', 'S7A', 'E67T', 'U53J']",6.0,"['H38H', 'C56O', 'Y92D', 'P10O', 'U90X', 'W82E']",6.0,"['V97L', 'L97R', 'R95K', 'M58P', 'L32Q', 'S7A']",2.0,"['E67T', 'U53J']"
413.0,6.0,"['H38H', 'C56O', 'Y92D', 'P10O', 'U90X', 'W82E']",8.0,"['Q80Q', 'Q25B', 'G6C', 'M8L', 'N92V', 'H14B', 'T36T', 'O70M']",6.0,"['H38H', 'C56O', 'Y92D', 'P10O', 'U90X', 'W82E']",0.0,[]
414.0,8.0,"['Q80Q', 'Q25B', 'G6C', 'M8L', 'N92V', 'H14B', 'T36T', 'O70M']",7.0,"['W34L', 'R96R', 'P92G', 'B56Z', 'V75G', 'E21Z', 'S2M']",3.0,"['Q80Q', 'Q25B', 'G6C']",5.0,"['M8L', 'N92V', 'H14B', 'T36T', 'O70M']"
415.0,7.0,"['W34L', 'R96R', 'P92G', 'B56Z', 'V75G', 'E21Z', 'S2M']",8.0,"['G61K', 'F76X', 'K42F', 'Z19C', 'R43F', 'B28Y', 'T97M', 'I16F']",3.0,"['W34L', 'R96R', 'P92G']",4.0,"['B56Z', 'V75G', 'E21Z', 'S2M']"
416.0,8.0,"['G61K', 'F76X', 'K42F', 'Z19C', 'R43F', 'B28Y', 'T97M', 'I16F']",8.0,"['W94I', 'G25C', 'X38D', 'V48V', 'O8V', 'P87H', 'U17M', 'T10P']",5.0,"['G61K', 'F76X', 'K42F', 'Z19C', 'R43F']",3.0,"['B28Y', 'T97M', 'I16F']"
417.0,8.0,"['W94I', 'G25C', 'X38D', 'V48V', 'O8V', 'P87H', 'U17M', 'T10P']",6.0,"['W55A', 'D45Z', 'A53M', 'A92H', 'A1C', 'Y34T']",4.0,"['W94I', 'G25C', 'X38D', 'V48V']",4.0,"['O8V', 'P87H', 'U17M', 'T10P']"
418.0,6.0,"['W55A', 'D45Z', 'A53M', 'A92H', 'A1C', 'Y34T']",8.0,"['D39P', 'R41S', 'Y95S', 'M28M', 'D17O', 'S55N', 'K95J', 'K84H']",3.0,"['W55A', 'D45Z', 'A53M']",3.0,"['A92H', 'A1C', 'Y34T']"
419.0,8.0,"['D39P', 'R41S', 'Y95S', 'M28M', 'D17O', 'S55N', 'K95J', 'K84H']",9.0,"['D41O', 'X24E', 'G89Q', 'C99B', 'D18T', 'V95L', 'Z4Z', 'E17Z', 'Y11J']",4.0,"['D39P', 'R41S', 'Y95S', 'M28M']",4.0,"['D17O', 'S55N', 'K95J', 'K84H']"
420.0,9.0,"['D41O', 'X24E', 'G89Q', 'C99B', 'D18T', 'V95L', 'Z4Z', 'E17Z', 'Y11J']",6.0,"['K47Y', 'Q50B', 'C10W', 'E100N', 'V62B', 'K87T']",6.0,"['D41O', 'X24E', 'G89Q', 'C99B', 'D18T', 'V95L']",3.0,"['Z4Z', 'E17Z', 'Y11J']"
421.0,6.0,"['K47Y', 'Q50B', 'C10W', 'E100N', 'V62B', 'K87T']",7.0,"['D34O', 'M93K', 'N83V', 'J8X', 'F8N', 'W79J', 'A17K']",6.0,"['K47Y', 'Q50B', 'C10W', 'E100N', 'V62B', 'K87T']",0.0,[]
422.0,7.0,"['D34O', 'M93K', 'N83V', 'J8X', 'F8N', 'W79J', 'A17K']",7.0,"['K35K', 'J27E', 'S41Z', 'A86F', 'J62T', 'E32S', 'G39A']",4.0,"['D34O', 'M93K', 'N83V', 'J8X']",3.0,"['F8N', 'W79J', 'A17K']"
423.0,7.0,"['K35K', 'J27E', 'S41Z', 'A86F', 'J62T', 'E32S', 'G39A']",6.0,"['F45J', 'F59B', 'I47V', 'N60S', 'Z76I', 'S56W']",4.0,"['K35K', 'J27E', 'S41Z', 'A86F']",3.0,"['J62T', 'E32S', 'G39A']"
424.0,6.0,"['F45J', 'F59B', 'I47V', 'N60S', 'Z76I', 'S56W']",7.0,"['G32G', 'T31H', 'G26P', 'B1K', 'K88C', 'Q28M', 'Q84S']",3.0,"['F45J', 'F59B', 'I47V']",3.0,"['N60S', 'Z76I', 'S56W']"
425.0,7.0,"['G32G', 'T31H', 'G26P', 'B1K', 'K88C', 'Q28M', 'Q84S']",7.0,"['D68V', 'U92I', 'T1L', 'C69Q', 'S46Y', 'W47A', 'L3H']",6.0,"['G32G', 'T31H', 'G26P', 'B1K', 'K88C', 'Q28M']",1.0,['Q84S']
426.0,7.0,"['D68V', 'U92I', 'T1L', 'C69Q', 'S46Y', 'W47A', 'L3H']",9.0,"['M75G', 'P19M', 'D57F', 'S38N', 'P31S', 'I10T', 'A86F', 'F90U', 'F34K']",4.0,"['D68V', 'U92I', 'T1L', 'C69Q']",3.0,"['S46Y', 'W47A', 'L3H']"
427.0,9.0,"['M75G', 'P19M', 'D57F', 'S38N', 'P31S', 'I10T', 'A86F', 'F90U', 'F34K']",8.0,"['A78I', 'Z32M', 'Z10E', 'C79F', 'H29K', 'C57B', 'X25O', 'S81X']",3.0,"['M75G', 'P19M', 'D57F']",6.0,"['S38N', 'P31S', 'I10T', 'A86F', 'F90U', 'F34K']"
428.0,8.0,"['A78I', 'Z32M', 'Z10E', 'C79F', 'H29K', 'C57B', 'X25O', 'S81X']",7.0,"['J73N', 'C52H', 'G79I', 'G20K', 'J23Z', 'V97T', 'F14H']",6.0,"['A78I', 'Z32M', 'Z10E', 'C79F', 'H29K', 'C57B']",2.0,"['X25O', 'S81X']"
429.0,7.0,"['J73N', 'C52H', 'G79I', 'G20K', 'J23Z', 'V97T', 'F14H']",7.0,"['H67R', 'O34A', 'V19B', 'W48I', 'T97Q', 'F43U', 'J32H']",6.0,"['J73N', 'C52H', 'G79I', 'G20K', 'J23Z', 'V97T']",1.0,['F14H']
430.0,7.0,"['H67R', 'O34A', 'V19B', 'W48I', 'T97Q', 'F43U', 'J32H']",6.0,"['K22Y', 'T27K', 'N72E', 'E90I', 'V7T', 'E34M']",3.0,"['H67R', 'O34A', 'V19B']",4.0,"['W48I', 'T97Q', 'F43U', 'J32H']"
431.0,6.0,"['K22Y', 'T27K', 'N72E', 'E90I', 'V7T', 'E34M']",7.0,"['W4N', 'A36X', 'P37P', 'D96X', 'O7L', 'M27Z', 'D84M']",3.0,"['K22Y', 'T27K', 'N72E']",3.0,"['E90I', 'V7T', 'E34M']"
432.0,7.0,"['W4N', 'A36X', 'P37P', 'D96X', 'O7L', 'M27Z', 'D84M']",8.0,"['K63I', 'X5B', 'K84N', 'A11W', 'W41O', 'P11X', 'J45T', 'Y8Z']",4.0,"['W4N', 'A36X', 'P37P', 'D96X']",3.0,"['O7L', 'M27Z', 'D84M']"
433.0,8.0,"['K63I', 'X5B', 'K84N', 'A11W', 'W41O', 'P11X', 'J45T', 'Y8Z']",7.0,"['V95U', 'H38D', 'I57X', 'Z94S', 'E74Z', 'W85G', 'B95E']",4.0,"['K63I', 'X5B', 'K84N', 'A11W']",4.0,"['W41O', 'P11X', 'J45T', 'Y8Z']"
434.0,7.0,"['V95U', 'H38D', 'I57X', 'Z94S', 'E74Z', 'W85G', 'B95E']",9.0,"['V70D', 'Y36R', 'I56D', 'X11K', 'J79D', 'Z18Y', 'L23K', 'H56O', 'P45M']",4.0,"['V95U', 'H38D', 'I57X', 'Z94S']",3.0,"['E74Z', 'W85G', 'B95E']"
435.0,9.0,"['V70D', 'Y36R', 'I56D', 'X11K', 'J79D', 'Z18Y', 'L23K', 'H56O', 'P45M']",6.0,"['E5K', 'F99D', 'W32B', 'N57Y', 'A58J', 'E13Q']",5.0,"['V70D', 'Y36R', 'I56D', 'X11K', 'J79D']",4.0,"['Z18Y', 'L23K', 'H56O', 'P45M']"
436.0,6.0,"['E5K', 'F99D', 'W32B', 'N57Y', 'A58J', 'E13Q']",7.0,"['P40B', 'M96L', 'K11J', 'S14Y', 'I8F', 'H45A', 'N87V']",5.0,"['E5K', 'F99D', 'W32B', 'N57Y', 'A58J']",1.0,['E13Q']
437.0,7.0,"['P40B', 'M96L', 'K11J', 'S14Y', 'I8F', 'H45A', 'N87V']",7.0,"['Z57S', 'K80I', 'E90G', 'M4M', 'B77N', 'K35G', 'K32G']",4.0,"['P40B', 'M96L', 'K11J', 'S14Y']",3.0,"['I8F', 'H45A', 'N87V']"
438.0,7.0,"['Z57S', 'K80I', 'E90G', 'M4M', 'B77N', 'K35G', 'K32G']",6.0,"['C79R', 'P20U', 'Z74B', 'W97E', 'W33T', 'A62L']",6.0,"['Z57S', 'K80I', 'E90G', 'M4M', 'B77N', 'K35G']",1.0,['K32G']
439.0,6.0,"['C79R', 'P20U', 'Z74B', 'W97E', 'W33T', 'A62L']",9.0,"['M7M', 'Y95U', 'M27Y', 'U48Z', 'W74G', 'F5J', 'I65C', 'P26J', 'U9D']",4.0,"['C79R', 'P20U', 'Z74B', 'W97E']",2.0,"['W33T', 'A62L']"
440.0,9.0,"['M7M', 'Y95U', 'M27Y', 'U48Z', 'W74G', 'F5J', 'I65C', 'P26J', 'U9D']",9.0,"['Q90J', 'D25K', 'T67E', 'C45L', 'Z83W', 'T96U', 'B100S', 'Z70M', 'C69I']",5.0,"['M7M', 'Y95U', 'M27Y', 'U48Z', 'W74G']",4.0,"['F5J', 'I65C', 'P26J', 'U9D']"
441.0,9.0,"['Q90J', 'D25K', 'T67E', 'C45L', 'Z83W', 'T96U', 'B100S', 'Z70M', 'C69I']",9.0,"['Y77M', 'D20T', 'W96O', 'R17A', 'Z5V', 'D17E', 'R48V', 'I60O', 'X49Y']",3.0,"['Q90J', 'D25K', 'T67E']",6.0,"['C45L', 'Z83W', 'T96U', 'B100S', 'Z70M', 'C69I']"
442.0,9.0,"['Y77M', 'D20T', 'W96O', 'R17A', 'Z5V', 'D17E', 'R48V', 'I60O', 'X49Y']",6.0,"['B40W', 'K98H', 'V67U', 'I17E', 'Z12L', 'Q74O']",6.0,"['Y77M', 'D20T', 'W96O', 'R17A', 'Z5V', 'D17E']",3.0,"['R48V', 'I60O', 'X49Y']"
443.0,6.0,"['B40W', 'K98H', 'V67U', 'I17E', 'Z12L', 'Q74O']",8.0,"['W75A', 'C52N', 'M53G', 'T94T', 'H69D', 'I90R', 'D65J', 'D77C']",4.0,"['B40W', 'K98H', 'V67U', 'I17E']",2.0,"['Z12L', 'Q74O']"
444.0,8.0,"['W75A', 'C52N', 'M53G', 'T94T', 'H69D', 'I90R', 'D65J', 'D77C']",7.0,"['H22N', 'I37L', 'M55Z', 'B69M', 'P19M', 'Z42M', 'I6H']",3.0,"['W75A', 'C52N', 'M53G']",5.0,"['T94T', 'H69D', 'I90R', 'D65J', 'D77C']"
445.0,7.0,"['H22N', 'I37L', 'M55Z', 'B69M', 'P19M', 'Z42M', 'I6H']",8.0,"['Q7N', 'Q6L', 'U49U', 'C12J', 'P68Q', 'R29E', 'O28L', 'L44E']",5.0,"['H22N', 'I37L', 'M55Z', 'B69M', 'P19M']",2.0,"['Z42M', 'I6H']"
446.0,8.0,"['Q7N', 'Q6L', 'U49U', 'C12J', 'P68Q', 'R29E', 'O28L', 'L44E']",6.0,"['W55K', 'R91Z', 'K39B', 'E6Z', 'U40L', 'E4C']",6.0,"['Q7N', 'Q6L', 'U49U', 'C12J', 'P68Q', 'R29E']",2.0,"['O28L', 'L44E']"
447.0,6.0,"['W55K', 'R91Z', 'K39B', 'E6Z', 'U40L', 'E4C']",7.0,"['D82L', 'X97L', 'U76T', 'H53U', 'S37N', 'J86X', 'M3P']",5.0,"['W55K', 'R91Z', 'K39B', 'E6Z', 'U40L']",1.0,['E4C']
448.0,7.0,"['D82L', 'X97L', 'U76T', 'H53U', 'S37N', 'J86X', 'M3P']",8.0,"['H51D', 'V95N', 'Z80X', 'W26B', 'V25C', 'K91C', 'E89X', 'H9P']",6.0,"['D82L', 'X97L', 'U76T', 'H53U', 'S37N', 'J86X']",1.0,['M3P']
449.0,8.0,"['H51D', 'V95N', 'Z80X', 'W26B', 'V25C', 'K91C', 'E89X', 'H9P']",8.0,"['C78E', 'Q71U', 'X57A', 'K88Q', 'L66X', 'M29X', 'C51R', 'R73R']",3.0,"['H51D', 'V95N', 'Z80X']",5.0,"['W26B', 'V25C', 'K91C', 'E89X', 'H9P']"
450.0,8.0,"['C78E', 'Q71U', 'X57A', 'K88Q', 'L66X', 'M29X', 'C51R', 'R73R']",7.0,"['M81F', 'E64U', 'W96Q', 'P41W', 'J36G', 'X81E', 'Z45M']",4.0,"['C78E', 'Q71U', 'X57A', 'K88Q']",4.0,"['L66X', 'M29X', 'C51R', 'R73R']"
451.0,7.0,"['M81F', 'E64U', 'W96Q', 'P41W', 'J36G', 'X81E', 'Z45M']",7.0,"['X23V', 'D7M', 'B58H', 'D62H', 'J31W', 'S46T', 'G16H']",4.0,"['M81F', 'E64U', 'W96Q', 'P41W']",3.0,"['J36G', 'X81E', 'Z45M']"
452.0,7.0,"['X23V', 'D7M', 'B58H', 'D62H', 'J31W', 'S46T', 'G16H']",7.0,"['B7C', 'Q88Y', 'L27A', 'W34Y', 'Z70B', 'P8P', 'C9C']",4.0,"['X23V', 'D7M', 'B58H', 'D62H']",3.0,"['J31W', 'S46T', 'G16H']"
