Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
799.0,6.0,"['G2C', 'S90Y', 'A40K', 'I79R', 'H3A', 'R78A']",6.0,"['S39V', 'Z91D', 'J34Z', 'N20Y', 'H34Z', 'M86Z']",4.0,"['G2C', 'S90Y', 'A40K', 'I79R']",2.0,"['H3A', 'R78A']"
800.0,6.0,"['S39V', 'Z91D', 'J34Z', 'N20Y', 'H34Z', 'M86Z']",8.0,"['A80S', 'P85Y', 'F91M', 'G64Y', 'C19T', 'E14W', 'J29M', 'F11F']",4.0,"['S39V', 'Z91D', 'J34Z', 'N20Y']",2.0,"['H34Z', 'M86Z']"
801.0,8.0,"['A80S', 'P85Y', 'F91M', 'G64Y', 'C19T', 'E14W', 'J29M', 'F11F']",5.0,"['J41C', 'F14R', 'R76U', 'U33B', 'L12Y']",6.0,"['A80S', 'P85Y', 'F91M', 'G64Y', 'C19T', 'E14W']",2.0,"['J29M', 'F11F']"
802.0,5.0,"['J41C', 'F14R', 'R76U', 'U33B', 'L12Y']",7.0,"['Q33C', 'A48Z', 'C77H', 'Q43W', 'O55R', 'X92Q', 'M27S']",5.0,"['J41C', 'F14R', 'R76U', 'U33B', 'L12Y']",0.0,[]
803.0,7.0,"['Q33C', 'A48Z', 'C77H', 'Q43W', 'O55R', 'X92Q', 'M27S']",7.0,"['Q10Z', 'B60P', 'F90V', 'Y52X', 'J48J', 'C23V', 'U12H']",5.0,"['Q33C', 'A48Z', 'C77H', 'Q43W', 'O55R']",2.0,"['X92Q', 'M27S']"
804.0,7.0,"['Q10Z', 'B60P', 'F90V', 'Y52X', 'J48J', 'C23V', 'U12H']",8.0,"['K7X', 'C27A', 'J14Q', 'R84O', 'C32S', 'V25E', 'R73Y', 'G49O']",4.0,"['Q10Z', 'B60P', 'F90V', 'Y52X']",3.0,"['J48J', 'C23V', 'U12H']"
805.0,8.0,"['K7X', 'C27A', 'J14Q', 'R84O', 'C32S', 'V25E', 'R73Y', 'G49O']",5.0,"['X84R', 'S58R', 'W6I', 'T54W', 'E34F']",4.0,"['K7X', 'C27A', 'J14Q', 'R84O']",4.0,"['C32S', 'V25E', 'R73Y', 'G49O']"
806.0,5.0,"['X84R', 'S58R', 'W6I', 'T54W', 'E34F']",6.0,"['K49R', 'Y13F', 'E16B', 'D12S', 'P58N', 'E58W']",3.0,"['X84R', 'S58R', 'W6I']",2.0,"['T54W', 'E34F']"
807.0,6.0,"['K49R', 'Y13F', 'E16B', 'D12S', 'P58N', 'E58W']",5.0,"['A68J', 'Q48R', 'T51V', 'D19H', 'B54K']",5.0,"['K49R', 'Y13F', 'E16B', 'D12S', 'P58N']",1.0,['E58W']
808.0,5.0,"['A68J', 'Q48R', 'T51V', 'D19H', 'B54K']",5.0,"['A97B', 'C33V', 'P13Z', 'F88X', 'X79L']",3.0,"['A68J', 'Q48R', 'T51V']",2.0,"['D19H', 'B54K']"
809.0,5.0,"['A97B', 'C33V', 'P13Z', 'F88X', 'X79L']",5.0,"['X99X', 'W2R', 'E40Q', 'Y26Y', 'C92X']",5.0,"['A97B', 'C33V', 'P13Z', 'F88X', 'X79L']",0.0,[]
810.0,5.0,"['X99X', 'W2R', 'E40Q', 'Y26Y', 'C92X']",8.0,"['S41L', 'X33W', 'V14K', 'B50B', 'F21Z', 'B100P', 'N28I', 'C73S']",3.0,"['X99X', 'W2R', 'E40Q']",2.0,"['Y26Y', 'C92X']"
811.0,8.0,"['S41L', 'X33W', 'V14K', 'B50B', 'F21Z', 'B100P', 'N28I', 'C73S']",6.0,"['R49X', 'R22U', 'K10H', 'Y24D', 'X45Y', 'F55V']",4.0,"['S41L', 'X33W', 'V14K', 'B50B']",4.0,"['F21Z', 'B100P', 'N28I', 'C73S']"
812.0,6.0,"['R49X', 'R22U', 'K10H', 'Y24D', 'X45Y', 'F55V']",5.0,"['X84A', 'L58I', 'G43X', 'P89A', 'N46E']",5.0,"['R49X', 'R22U', 'K10H', 'Y24D', 'X45Y']",1.0,['F55V']
813.0,5.0,"['X84A', 'L58I', 'G43X', 'P89A', 'N46E']",7.0,"['X57Z', 'F77Z', 'K47Z', 'N26V', 'J96D', 'Y72T', 'I66J']",5.0,"['X84A', 'L58I', 'G43X', 'P89A', 'N46E']",0.0,[]
814.0,7.0,"['X57Z', 'F77Z', 'K47Z', 'N26V', 'J96D', 'Y72T', 'I66J']",7.0,"['H41Y', 'O61A', 'M76O', 'W6A', 'Y87C', 'O53X', 'T50X']",6.0,"['X57Z', 'F77Z', 'K47Z', 'N26V', 'J96D', 'Y72T']",1.0,['I66J']
815.0,7.0,"['H41Y', 'O61A', 'M76O', 'W6A', 'Y87C', 'O53X', 'T50X']",7.0,"['A64P', 'Y55D', 'P44R', 'J22T', 'C84T', 'P83E', 'A40U']",3.0,"['H41Y', 'O61A', 'M76O']",4.0,"['W6A', 'Y87C', 'O53X', 'T50X']"
816.0,7.0,"['A64P', 'Y55D', 'P44R', 'J22T', 'C84T', 'P83E', 'A40U']",8.0,"['L24P', 'K28W', 'L64N', 'I87F', 'B5A', 'Z49G', 'O27R', 'E19M']",4.0,"['A64P', 'Y55D', 'P44R', 'J22T']",3.0,"['C84T', 'P83E', 'A40U']"
817.0,8.0,"['L24P', 'K28W', 'L64N', 'I87F', 'B5A', 'Z49G', 'O27R', 'E19M']",7.0,"['U17L', 'R47Y', 'Z45U', 'U80R', 'W25C', 'E28M', 'R28N']",6.0,"['L24P', 'K28W', 'L64N', 'I87F', 'B5A', 'Z49G']",2.0,"['O27R', 'E19M']"
818.0,7.0,"['U17L', 'R47Y', 'Z45U', 'U80R', 'W25C', 'E28M', 'R28N']",6.0,"['Z42H', 'R65Q', 'L23V', 'P81M', 'U37D', 'V64A']",4.0,"['U17L', 'R47Y', 'Z45U', 'U80R']",3.0,"['W25C', 'E28M', 'R28N']"
819.0,6.0,"['Z42H', 'R65Q', 'L23V', 'P81M', 'U37D', 'V64A']",7.0,"['S61M', 'G65E', 'C42Z', 'C42W', 'S25Q', 'Q5P', 'V23L']",3.0,"['Z42H', 'R65Q', 'L23V']",3.0,"['P81M', 'U37D', 'V64A']"
820.0,7.0,"['S61M', 'G65E', 'C42Z', 'C42W', 'S25Q', 'Q5P', 'V23L']",5.0,"['W23K', 'A73K', 'S98T', 'X52I', 'C60M']",6.0,"['S61M', 'G65E', 'C42Z', 'C42W', 'S25Q', 'Q5P']",1.0,['V23L']
821.0,5.0,"['W23K', 'A73K', 'S98T', 'X52I', 'C60M']",7.0,"['V46O', 'S70E', 'C83M', 'U88Y', 'Y47L', 'F71W', 'Z20E']",4.0,"['W23K', 'A73K', 'S98T', 'X52I']",1.0,['C60M']
822.0,7.0,"['V46O', 'S70E', 'C83M', 'U88Y', 'Y47L', 'F71W', 'Z20E']",6.0,"['J74B', 'S27T', 'O74P', 'P40U', 'U12B', 'X20U']",4.0,"['V46O', 'S70E', 'C83M', 'U88Y']",3.0,"['Y47L', 'F71W', 'Z20E']"
823.0,6.0,"['J74B', 'S27T', 'O74P', 'P40U', 'U12B', 'X20U']",8.0,"['S85Y', 'X98Q', 'H100R', 'C62D', 'W41K', 'R38H', 'K24I', 'E59E']",6.0,"['J74B', 'S27T', 'O74P', 'P40U', 'U12B', 'X20U']",0.0,[]
824.0,8.0,"['S85Y', 'X98Q', 'H100R', 'C62D', 'W41K', 'R38H', 'K24I', 'E59E']",8.0,"['K71R', 'V98C', 'A14C', 'E99E', 'F5M', 'R39Z', 'D43L', 'L69Y']",6.0,"['S85Y', 'X98Q', 'H100R', 'C62D', 'W41K', 'R38H']",2.0,"['K24I', 'E59E']"
825.0,8.0,"['K71R', 'V98C', 'A14C', 'E99E', 'F5M', 'R39Z', 'D43L', 'L69Y']",8.0,"['F65L', 'V64R', 'H98A', 'J31D', 'L75D', 'B61I', 'D47C', 'P35E']",5.0,"['K71R', 'V98C', 'A14C', 'E99E', 'F5M']",3.0,"['R39Z', 'D43L', 'L69Y']"
826.0,8.0,"['F65L', 'V64R', 'H98A', 'J31D', 'L75D', 'B61I', 'D47C', 'P35E']",8.0,"['E32E', 'I55G', 'G88K', 'O13F', 'T62W', 'C64D', 'N23M', 'A2V']",5.0,"['F65L', 'V64R', 'H98A', 'J31D', 'L75D']",3.0,"['B61I', 'D47C', 'P35E']"
827.0,8.0,"['E32E', 'I55G', 'G88K', 'O13F', 'T62W', 'C64D', 'N23M', 'A2V']",6.0,"['W46E', 'Q72M', 'I23B', 'F69J', 'T62A', 'B86A']",6.0,"['E32E', 'I55G', 'G88K', 'O13F', 'T62W', 'C64D']",2.0,"['N23M', 'A2V']"
828.0,6.0,"['W46E', 'Q72M', 'I23B', 'F69J', 'T62A', 'B86A']",7.0,"['F13L', 'N34P', 'H52Q', 'K49A', 'Q2Q', 'A3A', 'H71O']",6.0,"['W46E', 'Q72M', 'I23B', 'F69J', 'T62A', 'B86A']",0.0,[]
829.0,7.0,"['F13L', 'N34P', 'H52Q', 'K49A', 'Q2Q', 'A3A', 'H71O']",8.0,"['I37D', 'T80V', 'P14Y', 'C99I', 'G58H', 'V86E', 'G4Q', 'G11Q']",5.0,"['F13L', 'N34P', 'H52Q', 'K49A', 'Q2Q']",2.0,"['A3A', 'H71O']"
830.0,8.0,"['I37D', 'T80V', 'P14Y', 'C99I', 'G58H', 'V86E', 'G4Q', 'G11Q']",8.0,"['Y58O', 'X34X', 'Y100I', 'E84S', 'T54F', 'C98V', 'W23A', 'F90U']",5.0,"['I37D', 'T80V', 'P14Y', 'C99I', 'G58H']",3.0,"['V86E', 'G4Q', 'G11Q']"
831.0,8.0,"['Y58O', 'X34X', 'Y100I', 'E84S', 'T54F', 'C98V', 'W23A', 'F90U']",5.0,"['Y63W', 'Q3J', 'W93B', 'I20H', 'X35E']",6.0,"['Y58O', 'X34X', 'Y100I', 'E84S', 'T54F', 'C98V']",2.0,"['W23A', 'F90U']"
832.0,5.0,"['Y63W', 'Q3J', 'W93B', 'I20H', 'X35E']",8.0,"['K45V', 'I37D', 'L32R', 'I91N', 'R5A', 'J29V', 'F26M', 'W45P']",6.0,"['Y63W', 'Q3J', 'W93B', 'I20H', 'X35E', 'K45V']",0.0,[]
833.0,7.0,"['I37D', 'L32R', 'I91N', 'R5A', 'J29V', 'F26M', 'W45P']",6.0,"['K22B', 'U89F', 'B33Y', 'Q24B', 'P18I', 'Q11T']",4.0,"['I37D', 'L32R', 'I91N', 'R5A']",3.0,"['J29V', 'F26M', 'W45P']"
834.0,6.0,"['K22B', 'U89F', 'B33Y', 'Q24B', 'P18I', 'Q11T']",9.0,"['Z39B', 'M45T', 'T96R', 'J11W', 'I72M', 'J96J', 'A92I', 'J38F', 'Y68F']",5.0,"['K22B', 'U89F', 'B33Y', 'Q24B', 'P18I']",1.0,['Q11T']
835.0,9.0,"['Z39B', 'M45T', 'T96R', 'J11W', 'I72M', 'J96J', 'A92I', 'J38F', 'Y68F']",8.0,"['D3G', 'W46Z', 'H65N', 'W46E', 'I41A', 'G77O', 'Z83V', 'J41C']",3.0,"['Z39B', 'M45T', 'T96R']",6.0,"['J11W', 'I72M', 'J96J', 'A92I', 'J38F', 'Y68F']"
836.0,8.0,"['D3G', 'W46Z', 'H65N', 'W46E', 'I41A', 'G77O', 'Z83V', 'J41C']",7.0,"['Z13I', 'H78B', 'E42G', 'R72K', 'A13J', 'V46K', 'V29M']",4.0,"['D3G', 'W46Z', 'H65N', 'W46E']",4.0,"['I41A', 'G77O', 'Z83V', 'J41C']"
837.0,7.0,"['Z13I', 'H78B', 'E42G', 'R72K', 'A13J', 'V46K', 'V29M']",8.0,"['Z77H', 'U88C', 'V36I', 'U98Z', 'A60J', 'E1Z', 'M59J', 'U88S']",6.0,"['Z13I', 'H78B', 'E42G', 'R72K', 'A13J', 'V46K']",1.0,['V29M']
838.0,8.0,"['Z77H', 'U88C', 'V36I', 'U98Z', 'A60J', 'E1Z', 'M59J', 'U88S']",6.0,"['O20D', 'E68Q', 'L41J', 'C4K', 'A18M', 'J65W']",4.0,"['Z77H', 'U88C', 'V36I', 'U98Z']",4.0,"['A60J', 'E1Z', 'M59J', 'U88S']"
839.0,6.0,"['O20D', 'E68Q', 'L41J', 'C4K', 'A18M', 'J65W']",8.0,"['U78G', 'L27Q', 'O32O', 'M8D', 'A83D', 'D83Z', 'R98Z', 'U25G']",6.0,"['O20D', 'E68Q', 'L41J', 'C4K', 'A18M', 'J65W']",0.0,[]
840.0,8.0,"['U78G', 'L27Q', 'O32O', 'M8D', 'A83D', 'D83Z', 'R98Z', 'U25G']",5.0,"['X71X', 'G52S', 'K13T', 'D39N', 'K82O']",5.0,"['U78G', 'L27Q', 'O32O', 'M8D', 'A83D']",3.0,"['D83Z', 'R98Z', 'U25G']"
841.0,5.0,"['X71X', 'G52S', 'K13T', 'D39N', 'K82O']",8.0,"['O20Y', 'R18W', 'T60N', 'Z81C', 'E84G', 'C72H', 'E74J', 'D76K']",4.0,"['X71X', 'G52S', 'K13T', 'D39N']",1.0,['K82O']
842.0,8.0,"['O20Y', 'R18W', 'T60N', 'Z81C', 'E84G', 'C72H', 'E74J', 'D76K']",6.0,"['F78W', 'J4L', 'C22F', 'S38X', 'H23A', 'G18C']",5.0,"['O20Y', 'R18W', 'T60N', 'Z81C', 'E84G']",3.0,"['C72H', 'E74J', 'D76K']"
843.0,6.0,"['F78W', 'J4L', 'C22F', 'S38X', 'H23A', 'G18C']",6.0,"['A74A', 'Z5T', 'T67U', 'U74V', 'Y78P', 'L55M']",4.0,"['F78W', 'J4L', 'C22F', 'S38X']",2.0,"['H23A', 'G18C']"
844.0,6.0,"['A74A', 'Z5T', 'T67U', 'U74V', 'Y78P', 'L55M']",7.0,"['J76M', 'R87L', 'J64C', 'S2Y', 'K94M', 'X87H', 'K78Z']",4.0,"['A74A', 'Z5T', 'T67U', 'U74V']",2.0,"['Y78P', 'L55M']"
845.0,7.0,"['J76M', 'R87L', 'J64C', 'S2Y', 'K94M', 'X87H', 'K78Z']",7.0,"['C17U', 'K94A', 'F81N', 'Z12U', 'T93K', 'O65F', 'F42J']",4.0,"['J76M', 'R87L', 'J64C', 'S2Y']",3.0,"['K94M', 'X87H', 'K78Z']"
846.0,7.0,"['C17U', 'K94A', 'F81N', 'Z12U', 'T93K', 'O65F', 'F42J']",6.0,"['T63F', 'M24W', 'A84R', 'L37K', 'Z15Q', 'I16L']",5.0,"['C17U', 'K94A', 'F81N', 'Z12U', 'T93K']",2.0,"['O65F', 'F42J']"
847.0,6.0,"['T63F', 'M24W', 'A84R', 'L37K', 'Z15Q', 'I16L']",5.0,"['L85U', 'X38S', 'C79J', 'W44X', 'Q21T']",5.0,"['T63F', 'M24W', 'A84R', 'L37K', 'Z15Q']",1.0,['I16L']
848.0,5.0,"['L85U', 'X38S', 'C79J', 'W44X', 'Q21T']",9.0,"['U87I', 'Q31Q', 'E18J', 'V37K', 'Y98Z', 'Y21P', 'A22U', 'R81R', 'A83V']",3.0,"['L85U', 'X38S', 'C79J']",2.0,"['W44X', 'Q21T']"
849.0,9.0,"['U87I', 'Q31Q', 'E18J', 'V37K', 'Y98Z', 'Y21P', 'A22U', 'R81R', 'A83V']",9.0,"['J70S', 'I23C', 'I15W', 'G98V', 'P3O', 'I95Q', 'E80D', 'N5N', 'A38Y']",4.0,"['U87I', 'Q31Q', 'E18J', 'V37K']",5.0,"['Y98Z', 'Y21P', 'A22U', 'R81R', 'A83V']"
850.0,9.0,"['J70S', 'I23C', 'I15W', 'G98V', 'P3O', 'I95Q', 'E80D', 'N5N', 'A38Y']",6.0,"['C28I', 'X29L', 'Q93A', 'E33G', 'T91E', 'S63J']",3.0,"['J70S', 'I23C', 'I15W']",6.0,"['G98V', 'P3O', 'I95Q', 'E80D', 'N5N', 'A38Y']"
851.0,6.0,"['C28I', 'X29L', 'Q93A', 'E33G', 'T91E', 'S63J']",7.0,"['G38C', 'U36V', 'R24K', 'F35K', 'X20Y', 'M6J', 'D70X']",4.0,"['C28I', 'X29L', 'Q93A', 'E33G']",2.0,"['T91E', 'S63J']"
852.0,7.0,"['G38C', 'U36V', 'R24K', 'F35K', 'X20Y', 'M6J', 'D70X']",9.0,"['N44B', 'N4Y', 'W27T', 'K65X', 'F42Y', 'U46D', 'H99M', 'Q65N', 'L55T']",4.0,"['G38C', 'U36V', 'R24K', 'F35K']",3.0,"['X20Y', 'M6J', 'D70X']"
853.0,9.0,"['N44B', 'N4Y', 'W27T', 'K65X', 'F42Y', 'U46D', 'H99M', 'Q65N', 'L55T']",6.0,"['H93T', 'G10L', 'K45H', 'N42V', 'U93F', 'Q62E']",5.0,"['N44B', 'N4Y', 'W27T', 'K65X', 'F42Y']",4.0,"['U46D', 'H99M', 'Q65N', 'L55T']"
854.0,6.0,"['H93T', 'G10L', 'K45H', 'N42V', 'U93F', 'Q62E']",7.0,"['E22W', 'W52H', 'Y86G', 'Y45P', 'M97O', 'C29P', 'E79P']",3.0,"['H93T', 'G10L', 'K45H']",3.0,"['N42V', 'U93F', 'Q62E']"
855.0,7.0,"['E22W', 'W52H', 'Y86G', 'Y45P', 'M97O', 'C29P', 'E79P']",9.0,"['H8Q', 'K45Z', 'N23F', 'S96M', 'T24S', 'I47E', 'H18Y', 'I29F', 'Z43H']",3.0,"['E22W', 'W52H', 'Y86G']",4.0,"['Y45P', 'M97O', 'C29P', 'E79P']"
856.0,9.0,"['H8Q', 'K45Z', 'N23F', 'S96M', 'T24S', 'I47E', 'H18Y', 'I29F', 'Z43H']",8.0,"['S82O', 'J72C', 'R86T', 'T77N', 'L93A', 'G8C', 'Y15K', 'U61D']",5.0,"['H8Q', 'K45Z', 'N23F', 'S96M', 'T24S']",4.0,"['I47E', 'H18Y', 'I29F', 'Z43H']"
857.0,8.0,"['S82O', 'J72C', 'R86T', 'T77N', 'L93A', 'G8C', 'Y15K', 'U61D']",7.0,"['L43B', 'A62L', 'Q50Z', 'M93Q', 'U38N', 'F39R', 'W46O']",6.0,"['S82O', 'J72C', 'R86T', 'T77N', 'L93A', 'G8C']",2.0,"['Y15K', 'U61D']"
858.0,7.0,"['L43B', 'A62L', 'Q50Z', 'M93Q', 'U38N', 'F39R', 'W46O']",8.0,"['X99Y', 'C65B', 'T6I', 'M53N', 'T83J', 'V34V', 'J97B', 'O5O']",3.0,"['L43B', 'A62L', 'Q50Z']",4.0,"['M93Q', 'U38N', 'F39R', 'W46O']"
859.0,8.0,"['X99Y', 'C65B', 'T6I', 'M53N', 'T83J', 'V34V', 'J97B', 'O5O']",5.0,"['A1J', 'F73D', 'P36B', 'J15X', 'V10Z']",5.0,"['X99Y', 'C65B', 'T6I', 'M53N', 'T83J']",3.0,"['V34V', 'J97B', 'O5O']"
860.0,5.0,"['A1J', 'F73D', 'P36B', 'J15X', 'V10Z']",7.0,"['I53S', 'U2I', 'U83K', 'S97K', 'Q9V', 'J64V', 'O38U']",5.0,"['A1J', 'F73D', 'P36B', 'J15X', 'V10Z']",0.0,[]
861.0,7.0,"['I53S', 'U2I', 'U83K', 'S97K', 'Q9V', 'J64V', 'O38U']",6.0,"['B12W', 'C37H', 'Z7T', 'E59Z', 'U41D', 'V3D']",5.0,"['I53S', 'U2I', 'U83K', 'S97K', 'Q9V']",2.0,"['J64V', 'O38U']"
862.0,6.0,"['B12W', 'C37H', 'Z7T', 'E59Z', 'U41D', 'V3D']",7.0,"['G38Z', 'W17B', 'L90C', 'F9Q', 'L58I', 'Z22Z', 'Z12I']",6.0,"['B12W', 'C37H', 'Z7T', 'E59Z', 'U41D', 'V3D']",0.0,[]
863.0,7.0,"['G38Z', 'W17B', 'L90C', 'F9Q', 'L58I', 'Z22Z', 'Z12I']",6.0,"['Q47D', 'O16E', 'Q41Q', 'G30K', 'T74G', 'H27V']",5.0,"['G38Z', 'W17B', 'L90C', 'F9Q', 'L58I']",2.0,"['Z22Z', 'Z12I']"
864.0,6.0,"['Q47D', 'O16E', 'Q41Q', 'G30K', 'T74G', 'H27V']",6.0,"['T38U', 'Y29U', 'S13I', 'P46Y', 'H38I', 'F100S']",4.0,"['Q47D', 'O16E', 'Q41Q', 'G30K']",2.0,"['T74G', 'H27V']"
865.0,6.0,"['T38U', 'Y29U', 'S13I', 'P46Y', 'H38I', 'F100S']",7.0,"['G6T', 'W84X', 'F23B', 'Q67T', 'M8T', 'M92Q', 'P72Y']",6.0,"['T38U', 'Y29U', 'S13I', 'P46Y', 'H38I', 'F100S']",0.0,[]
866.0,7.0,"['G6T', 'W84X', 'F23B', 'Q67T', 'M8T', 'M92Q', 'P72Y']",6.0,"['I84N', 'L40T', 'O48M', 'D35V', 'O17U', 'T62B']",6.0,"['G6T', 'W84X', 'F23B', 'Q67T', 'M8T', 'M92Q']",1.0,['P72Y']
867.0,6.0,"['I84N', 'L40T', 'O48M', 'D35V', 'O17U', 'T62B']",6.0,"['J89B', 'R63R', 'A41R', 'I1C', 'C26N', 'H82M']",5.0,"['I84N', 'L40T', 'O48M', 'D35V', 'O17U']",1.0,['T62B']
868.0,6.0,"['J89B', 'R63R', 'A41R', 'I1C', 'C26N', 'H82M']",8.0,"['L2V', 'K98F', 'U46P', 'R29X', 'S41P', 'Y13W', 'E89Q', 'Y65V']",5.0,"['J89B', 'R63R', 'A41R', 'I1C', 'C26N']",1.0,['H82M']
869.0,8.0,"['L2V', 'K98F', 'U46P', 'R29X', 'S41P', 'Y13W', 'E89Q', 'Y65V']",5.0,"['Y68Q', 'E53O', 'G63U', 'R2G', 'S77R']",5.0,"['L2V', 'K98F', 'U46P', 'R29X', 'S41P']",3.0,"['Y13W', 'E89Q', 'Y65V']"
870.0,5.0,"['Y68Q', 'E53O', 'G63U', 'R2G', 'S77R']",7.0,"['N23R', 'N41G', 'C45A', 'R84T', 'D27V', 'L3K', 'H37N']",5.0,"['Y68Q', 'E53O', 'G63U', 'R2G', 'S77R']",0.0,[]
871.0,7.0,"['N23R', 'N41G', 'C45A', 'R84T', 'D27V', 'L3K', 'H37N']",5.0,"['T61B', 'J19R', 'M95B', 'P82C', 'I58Y']",3.0,"['N23R', 'N41G', 'C45A']",4.0,"['R84T', 'D27V', 'L3K', 'H37N']"
872.0,5.0,"['T61B', 'J19R', 'M95B', 'P82C', 'I58Y']",9.0,"['G21H', 'K33O', 'A93V', 'A97T', 'Y79Y', 'W73W', 'O85X', 'Z86X', 'Z78O']",5.0,"['T61B', 'J19R', 'M95B', 'P82C', 'I58Y']",0.0,[]
873.0,9.0,"['G21H', 'K33O', 'A93V', 'A97T', 'Y79Y', 'W73W', 'O85X', 'Z86X', 'Z78O']",6.0,"['Y77E', 'G71C', 'G55X', 'M79I', 'N41W', 'U16M']",6.0,"['G21H', 'K33O', 'A93V', 'A97T', 'Y79Y', 'W73W']",3.0,"['O85X', 'Z86X', 'Z78O']"
874.0,6.0,"['Y77E', 'G71C', 'G55X', 'M79I', 'N41W', 'U16M']",8.0,"['T92G', 'Z14Y', 'Y51W', 'M38U', 'A41Y', 'L3Q', 'C95H', 'H74R']",6.0,"['Y77E', 'G71C', 'G55X', 'M79I', 'N41W', 'U16M']",0.0,[]
875.0,8.0,"['T92G', 'Z14Y', 'Y51W', 'M38U', 'A41Y', 'L3Q', 'C95H', 'H74R']",5.0,"['Y78A', 'S44F', 'P3T', 'A38H', 'B70A']",6.0,"['T92G', 'Z14Y', 'Y51W', 'M38U', 'A41Y', 'L3Q']",2.0,"['C95H', 'H74R']"
876.0,5.0,"['Y78A', 'S44F', 'P3T', 'A38H', 'B70A']",9.0,"['O69I', 'I55C', 'W86H', 'M68M', 'I31V', 'I48U', 'O61M', 'W76E', 'N96X']",4.0,"['Y78A', 'S44F', 'P3T', 'A38H']",1.0,['B70A']
877.0,9.0,"['O69I', 'I55C', 'W86H', 'M68M', 'I31V', 'I48U', 'O61M', 'W76E', 'N96X']",7.0,"['Q64X', 'I50I', 'O37B', 'B65Z', 'F8K', 'E24W', 'K45N']",4.0,"['O69I', 'I55C', 'W86H', 'M68M']",5.0,"['I31V', 'I48U', 'O61M', 'W76E', 'N96X']"
878.0,7.0,"['Q64X', 'I50I', 'O37B', 'B65Z', 'F8K', 'E24W', 'K45N']",9.0,"['J81X', 'T1P', 'K86A', 'O94X', 'U1D', 'O52U', 'N71N', 'L97B', 'B18D']",5.0,"['Q64X', 'I50I', 'O37B', 'B65Z', 'F8K']",2.0,"['E24W', 'K45N']"
879.0,9.0,"['J81X', 'T1P', 'K86A', 'O94X', 'U1D', 'O52U', 'N71N', 'L97B', 'B18D']",5.0,"['X42P', 'U21D', 'Z39D', 'K27V', 'D79S']",4.0,"['J81X', 'T1P', 'K86A', 'O94X']",5.0,"['U1D', 'O52U', 'N71N', 'L97B', 'B18D']"
880.0,5.0,"['X42P', 'U21D', 'Z39D', 'K27V', 'D79S']",8.0,"['Z26N', 'I16B', 'G90P', 'J24M', 'C26P', 'U53P', 'I88O', 'S22O']",6.0,"['X42P', 'U21D', 'Z39D', 'K27V', 'D79S', 'Z26N']",0.0,[]
881.0,7.0,"['I16B', 'G90P', 'J24M', 'C26P', 'U53P', 'I88O', 'S22O']",6.0,"['V89W', 'C40L', 'D33E', 'B31I', 'U26V', 'Q62S']",5.0,"['I16B', 'G90P', 'J24M', 'C26P', 'U53P']",2.0,"['I88O', 'S22O']"
882.0,6.0,"['V89W', 'C40L', 'D33E', 'B31I', 'U26V', 'Q62S']",6.0,"['N88C', 'K54S', 'Z77T', 'J38M', 'S51S', 'P7I']",5.0,"['V89W', 'C40L', 'D33E', 'B31I', 'U26V']",1.0,['Q62S']
883.0,6.0,"['N88C', 'K54S', 'Z77T', 'J38M', 'S51S', 'P7I']",6.0,"['N8N', 'J43A', 'I71C', 'X15C', 'L49D', 'Q35J']",3.0,"['N88C', 'K54S', 'Z77T']",3.0,"['J38M', 'S51S', 'P7I']"
884.0,6.0,"['N8N', 'J43A', 'I71C', 'X15C', 'L49D', 'Q35J']",8.0,"['L59C', 'R68S', 'R78D', 'O68W', 'N33E', 'P80V', 'M44X', 'I26C']",3.0,"['N8N', 'J43A', 'I71C']",3.0,"['X15C', 'L49D', 'Q35J']"
885.0,8.0,"['L59C', 'R68S', 'R78D', 'O68W', 'N33E', 'P80V', 'M44X', 'I26C']",6.0,"['V47E', 'O98D', 'H56O', 'K82L', 'S72T', 'Q88D']",5.0,"['L59C', 'R68S', 'R78D', 'O68W', 'N33E']",3.0,"['P80V', 'M44X', 'I26C']"
886.0,6.0,"['V47E', 'O98D', 'H56O', 'K82L', 'S72T', 'Q88D']",8.0,"['Y47I', 'K50G', 'Q55H', 'N33T', 'R48W', 'L75V', 'Q97Y', 'N21Y']",4.0,"['V47E', 'O98D', 'H56O', 'K82L']",2.0,"['S72T', 'Q88D']"
887.0,8.0,"['Y47I', 'K50G', 'Q55H', 'N33T', 'R48W', 'L75V', 'Q97Y', 'N21Y']",7.0,"['J79M', 'D90X', 'Z89V', 'U48A', 'M45P', 'Z3T', 'Z29U']",4.0,"['Y47I', 'K50G', 'Q55H', 'N33T']",4.0,"['R48W', 'L75V', 'Q97Y', 'N21Y']"
888.0,7.0,"['J79M', 'D90X', 'Z89V', 'U48A', 'M45P', 'Z3T', 'Z29U']",8.0,"['H71W', 'F76D', 'D20B', 'C70Q', 'X40U', 'A2C', 'L44L', 'W99B']",3.0,"['J79M', 'D90X', 'Z89V']",4.0,"['U48A', 'M45P', 'Z3T', 'Z29U']"
889.0,8.0,"['H71W', 'F76D', 'D20B', 'C70Q', 'X40U', 'A2C', 'L44L', 'W99B']",5.0,"['O34U', 'K23V', 'B23F', 'A11M', 'S87A']",5.0,"['H71W', 'F76D', 'D20B', 'C70Q', 'X40U']",3.0,"['A2C', 'L44L', 'W99B']"
