Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
426.0,7.0,"['Q30J', 'L90G', 'U16V', 'I26M', 'S26M', 'I32O', 'N97D']",7.0,"['W58W', 'S96B', 'U79N', 'P41F', 'Z16U', 'P4M', 'Q91G']",4.0,"['Q30J', 'L90G', 'U16V', 'I26M']",3.0,"['S26M', 'I32O', 'N97D']"
427.0,7.0,"['W58W', 'S96B', 'U79N', 'P41F', 'Z16U', 'P4M', 'Q91G']",7.0,"['F15K', 'X37Z', 'A64B', 'L45Y', 'P63Q', 'W60Z', 'J86H']",3.0,"['W58W', 'S96B', 'U79N']",4.0,"['P41F', 'Z16U', 'P4M', 'Q91G']"
428.0,7.0,"['F15K', 'X37Z', 'A64B', 'L45Y', 'P63Q', 'W60Z', 'J86H']",8.0,"['K56F', 'Z10E', 'D87R', 'Z84U', 'R82U', 'K8P', 'G13X', 'Y98J']",3.0,"['F15K', 'X37Z', 'A64B']",4.0,"['L45Y', 'P63Q', 'W60Z', 'J86H']"
429.0,8.0,"['K56F', 'Z10E', 'D87R', 'Z84U', 'R82U', 'K8P', 'G13X', 'Y98J']",7.0,"['O81O', 'J47R', 'P92A', 'D69L', 'Z85X', 'B55G', 'P57O']",6.0,"['K56F', 'Z10E', 'D87R', 'Z84U', 'R82U', 'K8P']",2.0,"['G13X', 'Y98J']"
430.0,7.0,"['O81O', 'J47R', 'P92A', 'D69L', 'Z85X', 'B55G', 'P57O']",7.0,"['M82C', 'V58R', 'U98O', 'L95P', 'D98L', 'C59S', 'T64C']",5.0,"['O81O', 'J47R', 'P92A', 'D69L', 'Z85X']",2.0,"['B55G', 'P57O']"
431.0,7.0,"['M82C', 'V58R', 'U98O', 'L95P', 'D98L', 'C59S', 'T64C']",6.0,"['C45C', 'I34U', 'A22W', 'I62C', 'U83P', 'G100D']",6.0,"['M82C', 'V58R', 'U98O', 'L95P', 'D98L', 'C59S']",1.0,['T64C']
432.0,6.0,"['C45C', 'I34U', 'A22W', 'I62C', 'U83P', 'G100D']",7.0,"['U18L', 'B10U', 'O61S', 'E71X', 'I31C', 'K75C', 'I50U']",4.0,"['C45C', 'I34U', 'A22W', 'I62C']",2.0,"['U83P', 'G100D']"
433.0,7.0,"['U18L', 'B10U', 'O61S', 'E71X', 'I31C', 'K75C', 'I50U']",7.0,"['X7U', 'V50Q', 'R88O', 'Q18U', 'V45X', 'Y27J', 'D76I']",4.0,"['U18L', 'B10U', 'O61S', 'E71X']",3.0,"['I31C', 'K75C', 'I50U']"
434.0,7.0,"['X7U', 'V50Q', 'R88O', 'Q18U', 'V45X', 'Y27J', 'D76I']",6.0,"['T73G', 'W3E', 'R79T', 'B58P', 'W31Y', 'G15F']",4.0,"['X7U', 'V50Q', 'R88O', 'Q18U']",3.0,"['V45X', 'Y27J', 'D76I']"
435.0,6.0,"['T73G', 'W3E', 'R79T', 'B58P', 'W31Y', 'G15F']",9.0,"['Q79P', 'K100H', 'N28U', 'A66M', 'P31P', 'L39I', 'J93D', 'G66A', 'L76D']",6.0,"['T73G', 'W3E', 'R79T', 'B58P', 'W31Y', 'G15F']",0.0,[]
436.0,9.0,"['Q79P', 'K100H', 'N28U', 'A66M', 'P31P', 'L39I', 'J93D', 'G66A', 'L76D']",8.0,"['S18U', 'B90Q', 'G53P', 'G64J', 'O19R', 'T12A', 'S43L', 'M37N']",6.0,"['Q79P', 'K100H', 'N28U', 'A66M', 'P31P', 'L39I']",3.0,"['J93D', 'G66A', 'L76D']"
437.0,8.0,"['S18U', 'B90Q', 'G53P', 'G64J', 'O19R', 'T12A', 'S43L', 'M37N']",6.0,"['B56D', 'S36B', 'H78Y', 'K6R', 'X87S', 'Z94Q']",4.0,"['S18U', 'B90Q', 'G53P', 'G64J']",4.0,"['O19R', 'T12A', 'S43L', 'M37N']"
438.0,6.0,"['B56D', 'S36B', 'H78Y', 'K6R', 'X87S', 'Z94Q']",8.0,"['P55T', 'D69P', 'Q85A', 'Z29E', 'Q14L', 'E77J', 'U99K', 'G16L']",4.0,"['B56D', 'S36B', 'H78Y', 'K6R']",2.0,"['X87S', 'Z94Q']"
439.0,8.0,"['P55T', 'D69P', 'Q85A', 'Z29E', 'Q14L', 'E77J', 'U99K', 'G16L']",6.0,"['O56H', 'R26N', 'W61D', 'C88Q', 'V99D', 'A2Q']",6.0,"['P55T', 'D69P', 'Q85A', 'Z29E', 'Q14L', 'E77J']",2.0,"['U99K', 'G16L']"
440.0,6.0,"['O56H', 'R26N', 'W61D', 'C88Q', 'V99D', 'A2Q']",9.0,"['P14W', 'N32K', 'N40E', 'V29M', 'K9N', 'O10S', 'O81C', 'A94P', 'M27P']",5.0,"['O56H', 'R26N', 'W61D', 'C88Q', 'V99D']",1.0,['A2Q']
441.0,9.0,"['P14W', 'N32K', 'N40E', 'V29M', 'K9N', 'O10S', 'O81C', 'A94P', 'M27P']",8.0,"['T87P', 'J53B', 'S100S', 'U14D', 'A23R', 'H33S', 'J83X', 'R5D']",3.0,"['P14W', 'N32K', 'N40E']",6.0,"['V29M', 'K9N', 'O10S', 'O81C', 'A94P', 'M27P']"
442.0,8.0,"['T87P', 'J53B', 'S100S', 'U14D', 'A23R', 'H33S', 'J83X', 'R5D']",9.0,"['I77S', 'U6M', 'W24X', 'I25F', 'A84Y', 'P75Q', 'F23F', 'S4T', 'Y12B']",4.0,"['T87P', 'J53B', 'S100S', 'U14D']",4.0,"['A23R', 'H33S', 'J83X', 'R5D']"
443.0,9.0,"['I77S', 'U6M', 'W24X', 'I25F', 'A84Y', 'P75Q', 'F23F', 'S4T', 'Y12B']",7.0,"['I91Q', 'M52P', 'E87V', 'V42W', 'Z69I', 'W93Y', 'K2U']",4.0,"['I77S', 'U6M', 'W24X', 'I25F']",5.0,"['A84Y', 'P75Q', 'F23F', 'S4T', 'Y12B']"
444.0,7.0,"['I91Q', 'M52P', 'E87V', 'V42W', 'Z69I', 'W93Y', 'K2U']",5.0,"['D33W', 'I68U', 'S39P', 'D83G', 'P66F']",4.0,"['I91Q', 'M52P', 'E87V', 'V42W']",3.0,"['Z69I', 'W93Y', 'K2U']"
445.0,5.0,"['D33W', 'I68U', 'S39P', 'D83G', 'P66F']",8.0,"['V54J', 'A80D', 'N65N', 'W56Q', 'B33Y', 'B64H', 'V15V', 'J17V']",5.0,"['D33W', 'I68U', 'S39P', 'D83G', 'P66F']",0.0,[]
446.0,8.0,"['V54J', 'A80D', 'N65N', 'W56Q', 'B33Y', 'B64H', 'V15V', 'J17V']",9.0,"['M5V', 'F13H', 'N49J', 'Q84I', 'M22Y', 'A39N', 'X36O', 'C19X', 'W48J']",5.0,"['V54J', 'A80D', 'N65N', 'W56Q', 'B33Y']",3.0,"['B64H', 'V15V', 'J17V']"
447.0,9.0,"['M5V', 'F13H', 'N49J', 'Q84I', 'M22Y', 'A39N', 'X36O', 'C19X', 'W48J']",7.0,"['S77B', 'L100F', 'C82J', 'M23P', 'K20V', 'K40N', 'U64I']",4.0,"['M5V', 'F13H', 'N49J', 'Q84I']",5.0,"['M22Y', 'A39N', 'X36O', 'C19X', 'W48J']"
448.0,7.0,"['S77B', 'L100F', 'C82J', 'M23P', 'K20V', 'K40N', 'U64I']",6.0,"['C76T', 'G94R', 'I75Z', 'K28Z', 'L88Z', 'P92P']",4.0,"['S77B', 'L100F', 'C82J', 'M23P']",3.0,"['K20V', 'K40N', 'U64I']"
449.0,6.0,"['C76T', 'G94R', 'I75Z', 'K28Z', 'L88Z', 'P92P']",6.0,"['Y95M', 'B29O', 'G82W', 'G36R', 'Y24Y', 'C49T']",6.0,"['C76T', 'G94R', 'I75Z', 'K28Z', 'L88Z', 'P92P']",0.0,[]
450.0,6.0,"['Y95M', 'B29O', 'G82W', 'G36R', 'Y24Y', 'C49T']",6.0,"['B52F', 'H56N', 'X51W', 'E34H', 'T3Y', 'A4E']",5.0,"['Y95M', 'B29O', 'G82W', 'G36R', 'Y24Y']",1.0,['C49T']
451.0,6.0,"['B52F', 'H56N', 'X51W', 'E34H', 'T3Y', 'A4E']",8.0,"['X17F', 'O69N', 'T69B', 'L80Z', 'M27I', 'A20Y', 'H51A', 'S3V']",6.0,"['B52F', 'H56N', 'X51W', 'E34H', 'T3Y', 'A4E']",0.0,[]
452.0,8.0,"['X17F', 'O69N', 'T69B', 'L80Z', 'M27I', 'A20Y', 'H51A', 'S3V']",6.0,"['I1K', 'A34S', 'E46R', 'G31H', 'C81Q', 'Y62B']",6.0,"['X17F', 'O69N', 'T69B', 'L80Z', 'M27I', 'A20Y']",2.0,"['H51A', 'S3V']"
453.0,6.0,"['I1K', 'A34S', 'E46R', 'G31H', 'C81Q', 'Y62B']",8.0,"['U94J', 'G94W', 'P5T', 'I7G', 'X7S', 'E56G', 'Z16E', 'J91F']",6.0,"['I1K', 'A34S', 'E46R', 'G31H', 'C81Q', 'Y62B']",0.0,[]
454.0,8.0,"['U94J', 'G94W', 'P5T', 'I7G', 'X7S', 'E56G', 'Z16E', 'J91F']",9.0,"['E67X', 'N29I', 'L47J', 'O85W', 'X65E', 'W51R', 'C4D', 'T43F', 'M67R']",5.0,"['U94J', 'G94W', 'P5T', 'I7G', 'X7S']",3.0,"['E56G', 'Z16E', 'J91F']"
455.0,9.0,"['E67X', 'N29I', 'L47J', 'O85W', 'X65E', 'W51R', 'C4D', 'T43F', 'M67R']",9.0,"['T94H', 'W97K', 'H23Z', 'U19Q', 'R94F', 'V67F', 'W41C', 'V73T', 'Q37F']",5.0,"['E67X', 'N29I', 'L47J', 'O85W', 'X65E']",4.0,"['W51R', 'C4D', 'T43F', 'M67R']"
456.0,9.0,"['T94H', 'W97K', 'H23Z', 'U19Q', 'R94F', 'V67F', 'W41C', 'V73T', 'Q37F']",5.0,"['V29M', 'C78X', 'T48S', 'P26B', 'D37B']",3.0,"['T94H', 'W97K', 'H23Z']",6.0,"['U19Q', 'R94F', 'V67F', 'W41C', 'V73T', 'Q37F']"
457.0,5.0,"['V29M', 'C78X', 'T48S', 'P26B', 'D37B']",6.0,"['F91K', 'A84T', 'J35Y', 'M64I', 'F60W', 'P58W']",6.0,"['V29M', 'C78X', 'T48S', 'P26B', 'D37B', 'F91K']",0.0,[]
458.0,5.0,"['A84T', 'J35Y', 'M64I', 'F60W', 'P58W']",8.0,"['Q42D', 'Q53B', 'Y53B', 'Q27H', 'A37N', 'M10D', 'E51R', 'B12R']",4.0,"['A84T', 'J35Y', 'M64I', 'F60W']",1.0,['P58W']
459.0,8.0,"['Q42D', 'Q53B', 'Y53B', 'Q27H', 'A37N', 'M10D', 'E51R', 'B12R']",8.0,"['Q22C', 'G53M', 'U51R', 'S61P', 'P2J', 'C33N', 'J94T', 'U86A']",3.0,"['Q42D', 'Q53B', 'Y53B']",5.0,"['Q27H', 'A37N', 'M10D', 'E51R', 'B12R']"
460.0,8.0,"['Q22C', 'G53M', 'U51R', 'S61P', 'P2J', 'C33N', 'J94T', 'U86A']",6.0,"['P53C', 'M74J', 'O36J', 'K73A', 'A65X', 'B73F']",4.0,"['Q22C', 'G53M', 'U51R', 'S61P']",4.0,"['P2J', 'C33N', 'J94T', 'U86A']"
461.0,6.0,"['P53C', 'M74J', 'O36J', 'K73A', 'A65X', 'B73F']",9.0,"['T25X', 'R63E', 'R34C', 'A10O', 'W72F', 'Y78G', 'W48H', 'R86H', 'H37Z']",3.0,"['P53C', 'M74J', 'O36J']",3.0,"['K73A', 'A65X', 'B73F']"
462.0,9.0,"['T25X', 'R63E', 'R34C', 'A10O', 'W72F', 'Y78G', 'W48H', 'R86H', 'H37Z']",7.0,"['L77M', 'T79A', 'I1G', 'S61V', 'X39N', 'R56Q', 'S30K']",4.0,"['T25X', 'R63E', 'R34C', 'A10O']",5.0,"['W72F', 'Y78G', 'W48H', 'R86H', 'H37Z']"
463.0,7.0,"['L77M', 'T79A', 'I1G', 'S61V', 'X39N', 'R56Q', 'S30K']",6.0,"['X85Q', 'K56T', 'K99M', 'Y49F', 'H62L', 'K86L']",6.0,"['L77M', 'T79A', 'I1G', 'S61V', 'X39N', 'R56Q']",1.0,['S30K']
464.0,6.0,"['X85Q', 'K56T', 'K99M', 'Y49F', 'H62L', 'K86L']",8.0,"['K85I', 'C71O', 'W89Q', 'T40L', 'G4Y', 'Y89M', 'B31B', 'L50N']",3.0,"['X85Q', 'K56T', 'K99M']",3.0,"['Y49F', 'H62L', 'K86L']"
465.0,8.0,"['K85I', 'C71O', 'W89Q', 'T40L', 'G4Y', 'Y89M', 'B31B', 'L50N']",6.0,"['D84R', 'M22I', 'P89C', 'H12L', 'R75X', 'E48N']",6.0,"['K85I', 'C71O', 'W89Q', 'T40L', 'G4Y', 'Y89M']",2.0,"['B31B', 'L50N']"
466.0,6.0,"['D84R', 'M22I', 'P89C', 'H12L', 'R75X', 'E48N']",5.0,"['M79M', 'A53M', 'S13D', 'I1Q', 'U39G']",4.0,"['D84R', 'M22I', 'P89C', 'H12L']",2.0,"['R75X', 'E48N']"
467.0,5.0,"['M79M', 'A53M', 'S13D', 'I1Q', 'U39G']",6.0,"['F50P', 'X43I', 'L16E', 'H42T', 'V40R', 'G90E']",5.0,"['M79M', 'A53M', 'S13D', 'I1Q', 'U39G']",0.0,[]
468.0,6.0,"['F50P', 'X43I', 'L16E', 'H42T', 'V40R', 'G90E']",6.0,"['P74G', 'R45I', 'O30T', 'G12K', 'Q40M', 'P58Y']",3.0,"['F50P', 'X43I', 'L16E']",3.0,"['H42T', 'V40R', 'G90E']"
469.0,6.0,"['P74G', 'R45I', 'O30T', 'G12K', 'Q40M', 'P58Y']",7.0,"['S45D', 'U4E', 'Z34Z', 'D57R', 'I62G', 'I83T', 'J84C']",6.0,"['P74G', 'R45I', 'O30T', 'G12K', 'Q40M', 'P58Y']",0.0,[]
470.0,7.0,"['S45D', 'U4E', 'Z34Z', 'D57R', 'I62G', 'I83T', 'J84C']",7.0,"['S39Q', 'W82Z', 'S48D', 'L88O', 'Q50W', 'P10D', 'Q10G']",3.0,"['S45D', 'U4E', 'Z34Z']",4.0,"['D57R', 'I62G', 'I83T', 'J84C']"
471.0,7.0,"['S39Q', 'W82Z', 'S48D', 'L88O', 'Q50W', 'P10D', 'Q10G']",6.0,"['F87G', 'W69X', 'H54J', 'X86T', 'Q84V', 'E91C']",4.0,"['S39Q', 'W82Z', 'S48D', 'L88O']",3.0,"['Q50W', 'P10D', 'Q10G']"
472.0,6.0,"['F87G', 'W69X', 'H54J', 'X86T', 'Q84V', 'E91C']",6.0,"['F71L', 'W84X', 'M39N', 'V99E', 'J37I', 'X66M']",3.0,"['F87G', 'W69X', 'H54J']",3.0,"['X86T', 'Q84V', 'E91C']"
473.0,6.0,"['F71L', 'W84X', 'M39N', 'V99E', 'J37I', 'X66M']",6.0,"['I69O', 'B54Y', 'Y83B', 'L37R', 'G39L', 'M80J']",3.0,"['F71L', 'W84X', 'M39N']",3.0,"['V99E', 'J37I', 'X66M']"
474.0,6.0,"['I69O', 'B54Y', 'Y83B', 'L37R', 'G39L', 'M80J']",6.0,"['Y72F', 'Y40M', 'V97K', 'Q72M', 'S80P', 'P88S']",5.0,"['I69O', 'B54Y', 'Y83B', 'L37R', 'G39L']",1.0,['M80J']
475.0,6.0,"['Y72F', 'Y40M', 'V97K', 'Q72M', 'S80P', 'P88S']",6.0,"['A59S', 'E89H', 'C15I', 'Y3A', 'J86K', 'O75Q']",5.0,"['Y72F', 'Y40M', 'V97K', 'Q72M', 'S80P']",1.0,['P88S']
476.0,6.0,"['A59S', 'E89H', 'C15I', 'Y3A', 'J86K', 'O75Q']",8.0,"['V81F', 'N45Y', 'M94R', 'I69U', 'U42H', 'R39A', 'E62A', 'S87L']",4.0,"['A59S', 'E89H', 'C15I', 'Y3A']",2.0,"['J86K', 'O75Q']"
477.0,8.0,"['V81F', 'N45Y', 'M94R', 'I69U', 'U42H', 'R39A', 'E62A', 'S87L']",8.0,"['N73R', 'L72V', 'V18J', 'B9B', 'F29Q', 'Y75P', 'C33C', 'G62S']",6.0,"['V81F', 'N45Y', 'M94R', 'I69U', 'U42H', 'R39A']",2.0,"['E62A', 'S87L']"
478.0,8.0,"['N73R', 'L72V', 'V18J', 'B9B', 'F29Q', 'Y75P', 'C33C', 'G62S']",9.0,"['N28R', 'K4F', 'C54V', 'A65N', 'S98O', 'C98X', 'G31W', 'P48G', 'U13S']",6.0,"['N73R', 'L72V', 'V18J', 'B9B', 'F29Q', 'Y75P']",2.0,"['C33C', 'G62S']"
479.0,9.0,"['N28R', 'K4F', 'C54V', 'A65N', 'S98O', 'C98X', 'G31W', 'P48G', 'U13S']",6.0,"['C68N', 'X35X', 'F30Q', 'V31B', 'J69V', 'H26L']",6.0,"['N28R', 'K4F', 'C54V', 'A65N', 'S98O', 'C98X']",3.0,"['G31W', 'P48G', 'U13S']"
480.0,6.0,"['C68N', 'X35X', 'F30Q', 'V31B', 'J69V', 'H26L']",7.0,"['R54S', 'O69K', 'C68P', 'M99X', 'O38D', 'H94X', 'B2S']",5.0,"['C68N', 'X35X', 'F30Q', 'V31B', 'J69V']",1.0,['H26L']
481.0,7.0,"['R54S', 'O69K', 'C68P', 'M99X', 'O38D', 'H94X', 'B2S']",7.0,"['F9O', 'K32V', 'H80A', 'L94F', 'V94T', 'Z56N', 'F26X']",4.0,"['R54S', 'O69K', 'C68P', 'M99X']",3.0,"['O38D', 'H94X', 'B2S']"
482.0,7.0,"['F9O', 'K32V', 'H80A', 'L94F', 'V94T', 'Z56N', 'F26X']",7.0,"['H92Q', 'P24E', 'O45B', 'H19D', 'R3C', 'B59Z', 'A39Q']",3.0,"['F9O', 'K32V', 'H80A']",4.0,"['L94F', 'V94T', 'Z56N', 'F26X']"
483.0,7.0,"['H92Q', 'P24E', 'O45B', 'H19D', 'R3C', 'B59Z', 'A39Q']",7.0,"['C50Z', 'K95E', 'C71M', 'S52E', 'H10C', 'U13Y', 'D8C']",3.0,"['H92Q', 'P24E', 'O45B']",4.0,"['H19D', 'R3C', 'B59Z', 'A39Q']"
484.0,7.0,"['C50Z', 'K95E', 'C71M', 'S52E', 'H10C', 'U13Y', 'D8C']",8.0,"['X73O', 'L11I', 'S35F', 'F91X', 'R74J', 'J37A', 'M37I', 'E62J']",4.0,"['C50Z', 'K95E', 'C71M', 'S52E']",3.0,"['H10C', 'U13Y', 'D8C']"
485.0,8.0,"['X73O', 'L11I', 'S35F', 'F91X', 'R74J', 'J37A', 'M37I', 'E62J']",7.0,"['J49U', 'F44K', 'F75I', 'Y68I', 'Q97J', 'U100S', 'K2C']",6.0,"['X73O', 'L11I', 'S35F', 'F91X', 'R74J', 'J37A']",2.0,"['M37I', 'E62J']"
486.0,7.0,"['J49U', 'F44K', 'F75I', 'Y68I', 'Q97J', 'U100S', 'K2C']",5.0,"['C25W', 'Q36J', 'U35Q', 'Y65N', 'N81O']",6.0,"['J49U', 'F44K', 'F75I', 'Y68I', 'Q97J', 'U100S']",1.0,['K2C']
487.0,5.0,"['C25W', 'Q36J', 'U35Q', 'Y65N', 'N81O']",8.0,"['O87Z', 'O81Q', 'N62Z', 'C33S', 'F17R', 'L39X', 'Y64M', 'N71H']",5.0,"['C25W', 'Q36J', 'U35Q', 'Y65N', 'N81O']",0.0,[]
488.0,8.0,"['O87Z', 'O81Q', 'N62Z', 'C33S', 'F17R', 'L39X', 'Y64M', 'N71H']",7.0,"['Z30K', 'Q66A', 'A2D', 'A24G', 'H14V', 'M53O', 'G54I']",6.0,"['O87Z', 'O81Q', 'N62Z', 'C33S', 'F17R', 'L39X']",2.0,"['Y64M', 'N71H']"
489.0,7.0,"['Z30K', 'Q66A', 'A2D', 'A24G', 'H14V', 'M53O', 'G54I']",8.0,"['Z88U', 'Z11H', 'B8J', 'K85A', 'A46B', 'F45U', 'L1A', 'B99B']",4.0,"['Z30K', 'Q66A', 'A2D', 'A24G']",3.0,"['H14V', 'M53O', 'G54I']"
490.0,8.0,"['Z88U', 'Z11H', 'B8J', 'K85A', 'A46B', 'F45U', 'L1A', 'B99B']",5.0,"['V90H', 'D14P', 'J20H', 'Z30X', 'K21M']",3.0,"['Z88U', 'Z11H', 'B8J']",5.0,"['K85A', 'A46B', 'F45U', 'L1A', 'B99B']"
491.0,5.0,"['V90H', 'D14P', 'J20H', 'Z30X', 'K21M']",7.0,"['G30Y', 'P86E', 'D71H', 'T81N', 'B82Z', 'R96S', 'F9C']",3.0,"['V90H', 'D14P', 'J20H']",2.0,"['Z30X', 'K21M']"
492.0,7.0,"['G30Y', 'P86E', 'D71H', 'T81N', 'B82Z', 'R96S', 'F9C']",9.0,"['R92X', 'W91J', 'F17U', 'U44N', 'G16J', 'W98E', 'T10A', 'F3D', 'R77E']",5.0,"['G30Y', 'P86E', 'D71H', 'T81N', 'B82Z']",2.0,"['R96S', 'F9C']"
493.0,9.0,"['R92X', 'W91J', 'F17U', 'U44N', 'G16J', 'W98E', 'T10A', 'F3D', 'R77E']",7.0,"['O27R', 'R66D', 'R73O', 'B93Z', 'D61D', 'R41P', 'L74C']",6.0,"['R92X', 'W91J', 'F17U', 'U44N', 'G16J', 'W98E']",3.0,"['T10A', 'F3D', 'R77E']"
494.0,7.0,"['O27R', 'R66D', 'R73O', 'B93Z', 'D61D', 'R41P', 'L74C']",5.0,"['A76T', 'M87K', 'T67B', 'E8N', 'Z35S']",4.0,"['O27R', 'R66D', 'R73O', 'B93Z']",3.0,"['D61D', 'R41P', 'L74C']"
495.0,5.0,"['A76T', 'M87K', 'T67B', 'E8N', 'Z35S']",6.0,"['N12E', 'U2J', 'I73W', 'Z15P', 'O65O', 'Y92D']",4.0,"['A76T', 'M87K', 'T67B', 'E8N']",1.0,['Z35S']
496.0,6.0,"['N12E', 'U2J', 'I73W', 'Z15P', 'O65O', 'Y92D']",7.0,"['X1P', 'C74W', 'F71U', 'L44W', 'D93R', 'O41C', 'K62C']",6.0,"['N12E', 'U2J', 'I73W', 'Z15P', 'O65O', 'Y92D']",0.0,[]
497.0,7.0,"['X1P', 'C74W', 'F71U', 'L44W', 'D93R', 'O41C', 'K62C']",7.0,"['S79S', 'Q63T', 'E8D', 'X37C', 'U85R', 'X12P', 'O78A']",6.0,"['X1P', 'C74W', 'F71U', 'L44W', 'D93R', 'O41C']",1.0,['K62C']
498.0,7.0,"['S79S', 'Q63T', 'E8D', 'X37C', 'U85R', 'X12P', 'O78A']",5.0,"['T5R', 'I56S', 'G37B', 'M95N', 'H21I']",6.0,"['S79S', 'Q63T', 'E8D', 'X37C', 'U85R', 'X12P']",1.0,['O78A']
499.0,5.0,"['T5R', 'I56S', 'G37B', 'M95N', 'H21I']",5.0,"['V30J', 'Z8P', 'O82T', 'P83X', 'J43J']",4.0,"['T5R', 'I56S', 'G37B', 'M95N']",1.0,['H21I']
500.0,5.0,"['V30J', 'Z8P', 'O82T', 'P83X', 'J43J']",6.0,"['V74F', 'Q5R', 'I83F', 'L86N', 'G22V', 'J43F']",5.0,"['V30J', 'Z8P', 'O82T', 'P83X', 'J43J']",0.0,[]
501.0,6.0,"['V74F', 'Q5R', 'I83F', 'L86N', 'G22V', 'J43F']",6.0,"['Z77V', 'O45G', 'X30J', 'D74V', 'M11J', 'K89F']",3.0,"['V74F', 'Q5R', 'I83F']",3.0,"['L86N', 'G22V', 'J43F']"
502.0,6.0,"['Z77V', 'O45G', 'X30J', 'D74V', 'M11J', 'K89F']",5.0,"['I85X', 'E45P', 'Q33Z', 'N77H', 'C9X']",3.0,"['Z77V', 'O45G', 'X30J']",3.0,"['D74V', 'M11J', 'K89F']"
503.0,5.0,"['I85X', 'E45P', 'Q33Z', 'N77H', 'C9X']",7.0,"['U47C', 'Y50H', 'H53Z', 'E7Q', 'B17B', 'M59H', 'D59A']",3.0,"['I85X', 'E45P', 'Q33Z']",2.0,"['N77H', 'C9X']"
504.0,7.0,"['U47C', 'Y50H', 'H53Z', 'E7Q', 'B17B', 'M59H', 'D59A']",7.0,"['C2I', 'K84L', 'I32F', 'M81E', 'A17N', 'L69M', 'R11W']",6.0,"['U47C', 'Y50H', 'H53Z', 'E7Q', 'B17B', 'M59H']",1.0,['D59A']
505.0,7.0,"['C2I', 'K84L', 'I32F', 'M81E', 'A17N', 'L69M', 'R11W']",6.0,"['L53O', 'W83U', 'R67C', 'T61W', 'Q66U', 'Y45A']",5.0,"['C2I', 'K84L', 'I32F', 'M81E', 'A17N']",2.0,"['L69M', 'R11W']"
506.0,6.0,"['L53O', 'W83U', 'R67C', 'T61W', 'Q66U', 'Y45A']",7.0,"['U62V', 'A6D', 'X56Z', 'V37Y', 'X41W', 'L82U', 'L7P']",4.0,"['L53O', 'W83U', 'R67C', 'T61W']",2.0,"['Q66U', 'Y45A']"
507.0,7.0,"['U62V', 'A6D', 'X56Z', 'V37Y', 'X41W', 'L82U', 'L7P']",7.0,"['T57A', 'X25M', 'X16R', 'E53A', 'S88I', 'C16M', 'C66J']",6.0,"['U62V', 'A6D', 'X56Z', 'V37Y', 'X41W', 'L82U']",1.0,['L7P']
508.0,7.0,"['T57A', 'X25M', 'X16R', 'E53A', 'S88I', 'C16M', 'C66J']",9.0,"['H40Z', 'U3P', 'Q56A', 'Q6S', 'T66S', 'D25Y', 'H55Q', 'E3O', 'I70Y']",6.0,"['T57A', 'X25M', 'X16R', 'E53A', 'S88I', 'C16M']",1.0,['C66J']
509.0,9.0,"['H40Z', 'U3P', 'Q56A', 'Q6S', 'T66S', 'D25Y', 'H55Q', 'E3O', 'I70Y']",6.0,"['Y74J', 'U76I', 'G21K', 'D7Y', 'X76T', 'V66L']",3.0,"['H40Z', 'U3P', 'Q56A']",6.0,"['Q6S', 'T66S', 'D25Y', 'H55Q', 'E3O', 'I70Y']"
510.0,6.0,"['Y74J', 'U76I', 'G21K', 'D7Y', 'X76T', 'V66L']",6.0,"['O98L', 'U94R', 'E41E', 'E22E', 'U84A', 'R30D']",3.0,"['Y74J', 'U76I', 'G21K']",3.0,"['D7Y', 'X76T', 'V66L']"
511.0,6.0,"['O98L', 'U94R', 'E41E', 'E22E', 'U84A', 'R30D']",6.0,"['Y88C', 'C83I', 'Q93Q', 'V38N', 'M54A', 'M92F']",5.0,"['O98L', 'U94R', 'E41E', 'E22E', 'U84A']",1.0,['R30D']
512.0,6.0,"['Y88C', 'C83I', 'Q93Q', 'V38N', 'M54A', 'M92F']",7.0,"['P37O', 'I32R', 'Q24D', 'W7P', 'S56S', 'L6F', 'V95R']",6.0,"['Y88C', 'C83I', 'Q93Q', 'V38N', 'M54A', 'M92F']",0.0,[]
513.0,7.0,"['P37O', 'I32R', 'Q24D', 'W7P', 'S56S', 'L6F', 'V95R']",8.0,"['U43O', 'J6H', 'Q37N', 'H93E', 'Q90X', 'V72R', 'H44B', 'Z41P']",3.0,"['P37O', 'I32R', 'Q24D']",4.0,"['W7P', 'S56S', 'L6F', 'V95R']"
514.0,8.0,"['U43O', 'J6H', 'Q37N', 'H93E', 'Q90X', 'V72R', 'H44B', 'Z41P']",6.0,"['Z67Y', 'E11U', 'R64E', 'R55U', 'J40M', 'J19S']",3.0,"['U43O', 'J6H', 'Q37N']",5.0,"['H93E', 'Q90X', 'V72R', 'H44B', 'Z41P']"
515.0,6.0,"['Z67Y', 'E11U', 'R64E', 'R55U', 'J40M', 'J19S']",9.0,"['B92U', 'Q66C', 'X17L', 'L81T', 'T55M', 'X1F', 'F27U', 'X20C', 'Q7A']",4.0,"['Z67Y', 'E11U', 'R64E', 'R55U']",2.0,"['J40M', 'J19S']"
