Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
460.0,6.0,"['K69G', 'J57W', 'K91C', 'B44D', 'D36D', 'G42R']",8.0,"['B20U', 'J86E', 'S42C', 'B7Q', 'X46G', 'U24S', 'Y47A', 'B53H']",6.0,"['K69G', 'J57W', 'K91C', 'B44D', 'D36D', 'G42R']",0.0,[]
461.0,8.0,"['B20U', 'J86E', 'S42C', 'B7Q', 'X46G', 'U24S', 'Y47A', 'B53H']",7.0,"['Z15I', 'G10V', 'R94A', 'I43K', 'G88F', 'X87W', 'O84O']",3.0,"['B20U', 'J86E', 'S42C']",5.0,"['B7Q', 'X46G', 'U24S', 'Y47A', 'B53H']"
462.0,7.0,"['Z15I', 'G10V', 'R94A', 'I43K', 'G88F', 'X87W', 'O84O']",8.0,"['K80L', 'O45B', 'Z90T', 'R28K', 'A55D', 'Z31W', 'X71W', 'F84O']",5.0,"['Z15I', 'G10V', 'R94A', 'I43K', 'G88F']",2.0,"['X87W', 'O84O']"
463.0,8.0,"['K80L', 'O45B', 'Z90T', 'R28K', 'A55D', 'Z31W', 'X71W', 'F84O']",8.0,"['Y88M', 'T12O', 'Z20X', 'Z61Y', 'V35I', 'Z6H', 'F75C', 'X95D']",6.0,"['K80L', 'O45B', 'Z90T', 'R28K', 'A55D', 'Z31W']",2.0,"['X71W', 'F84O']"
464.0,8.0,"['Y88M', 'T12O', 'Z20X', 'Z61Y', 'V35I', 'Z6H', 'F75C', 'X95D']",7.0,"['F29J', 'A49G', 'B12N', 'N41X', 'U69R', 'R4S', 'O55O']",3.0,"['Y88M', 'T12O', 'Z20X']",5.0,"['Z61Y', 'V35I', 'Z6H', 'F75C', 'X95D']"
465.0,7.0,"['F29J', 'A49G', 'B12N', 'N41X', 'U69R', 'R4S', 'O55O']",6.0,"['I81I', 'Z60K', 'Y30S', 'E29Y', 'B83P', 'L42G']",3.0,"['F29J', 'A49G', 'B12N']",4.0,"['N41X', 'U69R', 'R4S', 'O55O']"
466.0,6.0,"['I81I', 'Z60K', 'Y30S', 'E29Y', 'B83P', 'L42G']",7.0,"['T37J', 'W34X', 'K69K', 'X20T', 'D85N', 'E33Z', 'G94O']",3.0,"['I81I', 'Z60K', 'Y30S']",3.0,"['E29Y', 'B83P', 'L42G']"
467.0,7.0,"['T37J', 'W34X', 'K69K', 'X20T', 'D85N', 'E33Z', 'G94O']",6.0,"['P66Z', 'F72Z', 'V10U', 'N34G', 'H28D', 'A6F']",4.0,"['T37J', 'W34X', 'K69K', 'X20T']",3.0,"['D85N', 'E33Z', 'G94O']"
468.0,6.0,"['P66Z', 'F72Z', 'V10U', 'N34G', 'H28D', 'A6F']",7.0,"['S47X', 'O33K', 'D75I', 'X92A', 'Z78Q', 'B76J', 'B73I']",3.0,"['P66Z', 'F72Z', 'V10U']",3.0,"['N34G', 'H28D', 'A6F']"
469.0,7.0,"['S47X', 'O33K', 'D75I', 'X92A', 'Z78Q', 'B76J', 'B73I']",7.0,"['C34I', 'J2N', 'B7N', 'S59R', 'U78Y', 'V98B', 'H48M']",5.0,"['S47X', 'O33K', 'D75I', 'X92A', 'Z78Q']",2.0,"['B76J', 'B73I']"
470.0,7.0,"['C34I', 'J2N', 'B7N', 'S59R', 'U78Y', 'V98B', 'H48M']",8.0,"['Q90N', 'D35X', 'N39X', 'F65B', 'Z62E', 'U75K', 'T98I', 'G54F']",5.0,"['C34I', 'J2N', 'B7N', 'S59R', 'U78Y']",2.0,"['V98B', 'H48M']"
471.0,8.0,"['Q90N', 'D35X', 'N39X', 'F65B', 'Z62E', 'U75K', 'T98I', 'G54F']",6.0,"['W73Y', 'G34T', 'P79B', 'E23K', 'X95I', 'K76F']",5.0,"['Q90N', 'D35X', 'N39X', 'F65B', 'Z62E']",3.0,"['U75K', 'T98I', 'G54F']"
472.0,6.0,"['W73Y', 'G34T', 'P79B', 'E23K', 'X95I', 'K76F']",7.0,"['Q72L', 'A62R', 'F97J', 'X63C', 'C41S', 'H35K', 'T74P']",4.0,"['W73Y', 'G34T', 'P79B', 'E23K']",2.0,"['X95I', 'K76F']"
473.0,7.0,"['Q72L', 'A62R', 'F97J', 'X63C', 'C41S', 'H35K', 'T74P']",7.0,"['M98N', 'L52Y', 'A100M', 'E89Z', 'I63G', 'R91G', 'K43S']",3.0,"['Q72L', 'A62R', 'F97J']",4.0,"['X63C', 'C41S', 'H35K', 'T74P']"
474.0,7.0,"['M98N', 'L52Y', 'A100M', 'E89Z', 'I63G', 'R91G', 'K43S']",7.0,"['B27F', 'I19B', 'W13V', 'R25M', 'B40K', 'B43H', 'B43X']",6.0,"['M98N', 'L52Y', 'A100M', 'E89Z', 'I63G', 'R91G']",1.0,['K43S']
475.0,7.0,"['B27F', 'I19B', 'W13V', 'R25M', 'B40K', 'B43H', 'B43X']",7.0,"['G79V', 'V85V', 'D52Z', 'J18H', 'A22Z', 'F17D', 'E74W']",4.0,"['B27F', 'I19B', 'W13V', 'R25M']",3.0,"['B40K', 'B43H', 'B43X']"
476.0,7.0,"['G79V', 'V85V', 'D52Z', 'J18H', 'A22Z', 'F17D', 'E74W']",7.0,"['R73P', 'H7A', 'T82O', 'X78U', 'B27C', 'Y34F', 'Z55Q']",5.0,"['G79V', 'V85V', 'D52Z', 'J18H', 'A22Z']",2.0,"['F17D', 'E74W']"
477.0,7.0,"['R73P', 'H7A', 'T82O', 'X78U', 'B27C', 'Y34F', 'Z55Q']",7.0,"['X93R', 'Q100F', 'J23B', 'Q99P', 'X33Z', 'G67N', 'B32G']",3.0,"['R73P', 'H7A', 'T82O']",4.0,"['X78U', 'B27C', 'Y34F', 'Z55Q']"
478.0,7.0,"['X93R', 'Q100F', 'J23B', 'Q99P', 'X33Z', 'G67N', 'B32G']",7.0,"['A98K', 'J86S', 'Z36C', 'T84E', 'O100T', 'I80O', 'A99F']",4.0,"['X93R', 'Q100F', 'J23B', 'Q99P']",3.0,"['X33Z', 'G67N', 'B32G']"
479.0,7.0,"['A98K', 'J86S', 'Z36C', 'T84E', 'O100T', 'I80O', 'A99F']",6.0,"['O47V', 'O26P', 'I21M', 'F66R', 'E69X', 'H12F']",4.0,"['A98K', 'J86S', 'Z36C', 'T84E']",3.0,"['O100T', 'I80O', 'A99F']"
480.0,6.0,"['O47V', 'O26P', 'I21M', 'F66R', 'E69X', 'H12F']",6.0,"['A42H', 'Y35A', 'G16G', 'G49X', 'I77E', 'F85L']",5.0,"['O47V', 'O26P', 'I21M', 'F66R', 'E69X']",1.0,['H12F']
481.0,6.0,"['A42H', 'Y35A', 'G16G', 'G49X', 'I77E', 'F85L']",7.0,"['P28L', 'M28P', 'T46G', 'R76W', 'Z59Z', 'D34W', 'F26D']",4.0,"['A42H', 'Y35A', 'G16G', 'G49X']",2.0,"['I77E', 'F85L']"
482.0,7.0,"['P28L', 'M28P', 'T46G', 'R76W', 'Z59Z', 'D34W', 'F26D']",8.0,"['M33A', 'Y28A', 'Q39C', 'U40T', 'A95I', 'K87N', 'H91Z', 'U62P']",6.0,"['P28L', 'M28P', 'T46G', 'R76W', 'Z59Z', 'D34W']",1.0,['F26D']
483.0,8.0,"['M33A', 'Y28A', 'Q39C', 'U40T', 'A95I', 'K87N', 'H91Z', 'U62P']",6.0,"['G5D', 'K6P', 'H53X', 'W25P', 'I19E', 'U95P']",6.0,"['M33A', 'Y28A', 'Q39C', 'U40T', 'A95I', 'K87N']",2.0,"['H91Z', 'U62P']"
484.0,6.0,"['G5D', 'K6P', 'H53X', 'W25P', 'I19E', 'U95P']",8.0,"['D89W', 'I28T', 'F54D', 'R79M', 'A59B', 'L74L', 'W1R', 'M14B']",6.0,"['G5D', 'K6P', 'H53X', 'W25P', 'I19E', 'U95P']",0.0,[]
485.0,8.0,"['D89W', 'I28T', 'F54D', 'R79M', 'A59B', 'L74L', 'W1R', 'M14B']",7.0,"['W14T', 'X95T', 'O24Z', 'Z12U', 'G16C', 'D52U', 'C50U']",4.0,"['D89W', 'I28T', 'F54D', 'R79M']",4.0,"['A59B', 'L74L', 'W1R', 'M14B']"
486.0,7.0,"['W14T', 'X95T', 'O24Z', 'Z12U', 'G16C', 'D52U', 'C50U']",5.0,"['K43Z', 'Z21A', 'A15T', 'V87I', 'B37Q']",4.0,"['W14T', 'X95T', 'O24Z', 'Z12U']",3.0,"['G16C', 'D52U', 'C50U']"
487.0,5.0,"['K43Z', 'Z21A', 'A15T', 'V87I', 'B37Q']",8.0,"['V5E', 'Q5A', 'R28F', 'F28U', 'F9N', 'R64E', 'Q11E', 'Q78G']",4.0,"['K43Z', 'Z21A', 'A15T', 'V87I']",1.0,['B37Q']
488.0,8.0,"['V5E', 'Q5A', 'R28F', 'F28U', 'F9N', 'R64E', 'Q11E', 'Q78G']",7.0,"['U70J', 'H14M', 'B92P', 'W19Y', 'A48D', 'R61C', 'A4C']",3.0,"['V5E', 'Q5A', 'R28F']",5.0,"['F28U', 'F9N', 'R64E', 'Q11E', 'Q78G']"
489.0,7.0,"['U70J', 'H14M', 'B92P', 'W19Y', 'A48D', 'R61C', 'A4C']",8.0,"['R8W', 'B34L', 'N42I', 'P27G', 'B84Y', 'Y41D', 'F13X', 'T36L']",4.0,"['U70J', 'H14M', 'B92P', 'W19Y']",3.0,"['A48D', 'R61C', 'A4C']"
490.0,8.0,"['R8W', 'B34L', 'N42I', 'P27G', 'B84Y', 'Y41D', 'F13X', 'T36L']",9.0,"['C58Q', 'S4X', 'B10T', 'I97V', 'I52T', 'C3Q', 'O65Y', 'Y83D', 'T26W']",5.0,"['R8W', 'B34L', 'N42I', 'P27G', 'B84Y']",3.0,"['Y41D', 'F13X', 'T36L']"
491.0,9.0,"['C58Q', 'S4X', 'B10T', 'I97V', 'I52T', 'C3Q', 'O65Y', 'Y83D', 'T26W']",6.0,"['F67X', 'S85B', 'A54Q', 'H86N', 'K81C', 'G4E']",4.0,"['C58Q', 'S4X', 'B10T', 'I97V']",5.0,"['I52T', 'C3Q', 'O65Y', 'Y83D', 'T26W']"
492.0,6.0,"['F67X', 'S85B', 'A54Q', 'H86N', 'K81C', 'G4E']",8.0,"['G84W', 'O25B', 'L43S', 'E31S', 'V20J', 'N46W', 'L32W', 'R86U']",6.0,"['F67X', 'S85B', 'A54Q', 'H86N', 'K81C', 'G4E']",0.0,[]
493.0,8.0,"['G84W', 'O25B', 'L43S', 'E31S', 'V20J', 'N46W', 'L32W', 'R86U']",9.0,"['T26S', 'G39P', 'O67O', 'L1Z', 'B4J', 'P86U', 'M18A', 'U8L', 'F49W']",5.0,"['G84W', 'O25B', 'L43S', 'E31S', 'V20J']",3.0,"['N46W', 'L32W', 'R86U']"
494.0,9.0,"['T26S', 'G39P', 'O67O', 'L1Z', 'B4J', 'P86U', 'M18A', 'U8L', 'F49W']",7.0,"['Z50D', 'A51O', 'Z94H', 'C87X', 'V97A', 'R44U', 'E48D']",6.0,"['T26S', 'G39P', 'O67O', 'L1Z', 'B4J', 'P86U']",3.0,"['M18A', 'U8L', 'F49W']"
495.0,7.0,"['Z50D', 'A51O', 'Z94H', 'C87X', 'V97A', 'R44U', 'E48D']",6.0,"['U84F', 'J81D', 'M14M', 'L46B', 'C94D', 'Z71L']",4.0,"['Z50D', 'A51O', 'Z94H', 'C87X']",3.0,"['V97A', 'R44U', 'E48D']"
496.0,6.0,"['U84F', 'J81D', 'M14M', 'L46B', 'C94D', 'Z71L']",7.0,"['F96Q', 'Q19Q', 'S61U', 'X45A', 'W65L', 'X100F', 'T28N']",3.0,"['U84F', 'J81D', 'M14M']",3.0,"['L46B', 'C94D', 'Z71L']"
497.0,7.0,"['F96Q', 'Q19Q', 'S61U', 'X45A', 'W65L', 'X100F', 'T28N']",7.0,"['G30Y', 'L4L', 'X64V', 'T22R', 'G60M', 'D64D', 'S38B']",4.0,"['F96Q', 'Q19Q', 'S61U', 'X45A']",3.0,"['W65L', 'X100F', 'T28N']"
498.0,7.0,"['G30Y', 'L4L', 'X64V', 'T22R', 'G60M', 'D64D', 'S38B']",6.0,"['Y20G', 'P71T', 'V19J', 'A61W', 'P33J', 'R79J']",5.0,"['G30Y', 'L4L', 'X64V', 'T22R', 'G60M']",2.0,"['D64D', 'S38B']"
499.0,6.0,"['Y20G', 'P71T', 'V19J', 'A61W', 'P33J', 'R79J']",7.0,"['T83C', 'M10Y', 'Z3R', 'K40Z', 'B44S', 'W56J', 'W87B']",3.0,"['Y20G', 'P71T', 'V19J']",3.0,"['A61W', 'P33J', 'R79J']"
500.0,7.0,"['T83C', 'M10Y', 'Z3R', 'K40Z', 'B44S', 'W56J', 'W87B']",8.0,"['Y63O', 'F30U', 'J18N', 'V22Q', 'Y36R', 'R32M', 'T32S', 'D72O']",4.0,"['T83C', 'M10Y', 'Z3R', 'K40Z']",3.0,"['B44S', 'W56J', 'W87B']"
501.0,8.0,"['Y63O', 'F30U', 'J18N', 'V22Q', 'Y36R', 'R32M', 'T32S', 'D72O']",9.0,"['R6C', 'Q79X', 'X13V', 'M75O', 'L27Q', 'F45H', 'C35X', 'T27T', 'B97M']",3.0,"['Y63O', 'F30U', 'J18N']",5.0,"['V22Q', 'Y36R', 'R32M', 'T32S', 'D72O']"
502.0,9.0,"['R6C', 'Q79X', 'X13V', 'M75O', 'L27Q', 'F45H', 'C35X', 'T27T', 'B97M']",5.0,"['T48E', 'W21G', 'X97I', 'R36X', 'M7V']",6.0,"['R6C', 'Q79X', 'X13V', 'M75O', 'L27Q', 'F45H']",3.0,"['C35X', 'T27T', 'B97M']"
503.0,5.0,"['T48E', 'W21G', 'X97I', 'R36X', 'M7V']",9.0,"['X1H', 'F20K', 'A13N', 'H30J', 'L15P', 'O51U', 'L37O', 'U8U', 'Y49A']",3.0,"['T48E', 'W21G', 'X97I']",2.0,"['R36X', 'M7V']"
504.0,9.0,"['X1H', 'F20K', 'A13N', 'H30J', 'L15P', 'O51U', 'L37O', 'U8U', 'Y49A']",9.0,"['F28U', 'W70Z', 'D16G', 'O64E', 'G38H', 'K88Y', 'O77J', 'T68R', 'T5V']",6.0,"['X1H', 'F20K', 'A13N', 'H30J', 'L15P', 'O51U']",3.0,"['L37O', 'U8U', 'Y49A']"
505.0,9.0,"['F28U', 'W70Z', 'D16G', 'O64E', 'G38H', 'K88Y', 'O77J', 'T68R', 'T5V']",9.0,"['L25M', 'H60V', 'W29S', 'N82M', 'Q20A', 'F19J', 'H93Q', 'T56H', 'H5H']",5.0,"['F28U', 'W70Z', 'D16G', 'O64E', 'G38H']",4.0,"['K88Y', 'O77J', 'T68R', 'T5V']"
506.0,9.0,"['L25M', 'H60V', 'W29S', 'N82M', 'Q20A', 'F19J', 'H93Q', 'T56H', 'H5H']",6.0,"['I12V', 'H43L', 'V64R', 'L67P', 'C45N', 'Z2Y']",5.0,"['L25M', 'H60V', 'W29S', 'N82M', 'Q20A']",4.0,"['F19J', 'H93Q', 'T56H', 'H5H']"
507.0,6.0,"['I12V', 'H43L', 'V64R', 'L67P', 'C45N', 'Z2Y']",6.0,"['K67A', 'C52N', 'X88F', 'E55J', 'S26O', 'N3P']",5.0,"['I12V', 'H43L', 'V64R', 'L67P', 'C45N']",1.0,['Z2Y']
508.0,6.0,"['K67A', 'C52N', 'X88F', 'E55J', 'S26O', 'N3P']",5.0,"['S97S', 'M16Y', 'A70B', 'E22I', 'Y45G']",6.0,"['K67A', 'C52N', 'X88F', 'E55J', 'S26O', 'N3P']",0.0,[]
509.0,5.0,"['S97S', 'M16Y', 'A70B', 'E22I', 'Y45G']",7.0,"['J79U', 'V21U', 'Z31W', 'R8E', 'V14Z', 'G94Q', 'U77T']",4.0,"['S97S', 'M16Y', 'A70B', 'E22I']",1.0,['Y45G']
510.0,7.0,"['J79U', 'V21U', 'Z31W', 'R8E', 'V14Z', 'G94Q', 'U77T']",6.0,"['P88C', 'U12V', 'T71C', 'M75O', 'Q5Y', 'N83N']",4.0,"['J79U', 'V21U', 'Z31W', 'R8E']",3.0,"['V14Z', 'G94Q', 'U77T']"
511.0,6.0,"['P88C', 'U12V', 'T71C', 'M75O', 'Q5Y', 'N83N']",7.0,"['Y21I', 'Z18Y', 'U33X', 'Z33L', 'S34H', 'E29Y', 'F15H']",5.0,"['P88C', 'U12V', 'T71C', 'M75O', 'Q5Y']",1.0,['N83N']
512.0,7.0,"['Y21I', 'Z18Y', 'U33X', 'Z33L', 'S34H', 'E29Y', 'F15H']",8.0,"['O23V', 'K63Q', 'K49O', 'E91S', 'K94T', 'I3Y', 'N66O', 'V38O']",5.0,"['Y21I', 'Z18Y', 'U33X', 'Z33L', 'S34H']",2.0,"['E29Y', 'F15H']"
513.0,8.0,"['O23V', 'K63Q', 'K49O', 'E91S', 'K94T', 'I3Y', 'N66O', 'V38O']",6.0,"['C20Y', 'O8S', 'Y72P', 'Z83Z', 'W66X', 'W22V']",4.0,"['O23V', 'K63Q', 'K49O', 'E91S']",4.0,"['K94T', 'I3Y', 'N66O', 'V38O']"
514.0,6.0,"['C20Y', 'O8S', 'Y72P', 'Z83Z', 'W66X', 'W22V']",5.0,"['P40W', 'V43S', 'S83Q', 'V5W', 'D5N']",6.0,"['C20Y', 'O8S', 'Y72P', 'Z83Z', 'W66X', 'W22V']",0.0,[]
515.0,5.0,"['P40W', 'V43S', 'S83Q', 'V5W', 'D5N']",6.0,"['C58O', 'F99L', 'Q61P', 'I1U', 'X6A', 'T90F']",4.0,"['P40W', 'V43S', 'S83Q', 'V5W']",1.0,['D5N']
516.0,6.0,"['C58O', 'F99L', 'Q61P', 'I1U', 'X6A', 'T90F']",8.0,"['X96H', 'M53X', 'J49F', 'I7D', 'F58G', 'L85Q', 'V56F', 'E73A']",4.0,"['C58O', 'F99L', 'Q61P', 'I1U']",2.0,"['X6A', 'T90F']"
517.0,8.0,"['X96H', 'M53X', 'J49F', 'I7D', 'F58G', 'L85Q', 'V56F', 'E73A']",8.0,"['Z15V', 'T4U', 'M69T', 'D50C', 'G92F', 'X31O', 'F69L', 'B41O']",5.0,"['X96H', 'M53X', 'J49F', 'I7D', 'F58G']",3.0,"['L85Q', 'V56F', 'E73A']"
518.0,8.0,"['Z15V', 'T4U', 'M69T', 'D50C', 'G92F', 'X31O', 'F69L', 'B41O']",6.0,"['K61H', 'R44C', 'N17B', 'F64C', 'N42J', 'F1H']",6.0,"['Z15V', 'T4U', 'M69T', 'D50C', 'G92F', 'X31O']",2.0,"['F69L', 'B41O']"
519.0,6.0,"['K61H', 'R44C', 'N17B', 'F64C', 'N42J', 'F1H']",6.0,"['W68V', 'D31R', 'E51G', 'F56S', 'I89E', 'Z77B']",3.0,"['K61H', 'R44C', 'N17B']",3.0,"['F64C', 'N42J', 'F1H']"
520.0,6.0,"['W68V', 'D31R', 'E51G', 'F56S', 'I89E', 'Z77B']",6.0,"['E96S', 'J7E', 'U11R', 'Y19J', 'X59T', 'B29F']",3.0,"['W68V', 'D31R', 'E51G']",3.0,"['F56S', 'I89E', 'Z77B']"
521.0,6.0,"['E96S', 'J7E', 'U11R', 'Y19J', 'X59T', 'B29F']",7.0,"['V29C', 'K84O', 'S69L', 'O20H', 'D39Y', 'W91M', 'B2Q']",6.0,"['E96S', 'J7E', 'U11R', 'Y19J', 'X59T', 'B29F']",0.0,[]
522.0,7.0,"['V29C', 'K84O', 'S69L', 'O20H', 'D39Y', 'W91M', 'B2Q']",6.0,"['N22Q', 'R8Y', 'J2J', 'O68J', 'I90R', 'H38M']",5.0,"['V29C', 'K84O', 'S69L', 'O20H', 'D39Y']",2.0,"['W91M', 'B2Q']"
523.0,6.0,"['N22Q', 'R8Y', 'J2J', 'O68J', 'I90R', 'H38M']",6.0,"['Q23U', 'D4P', 'P75P', 'M70U', 'I50F', 'Q42C']",4.0,"['N22Q', 'R8Y', 'J2J', 'O68J']",2.0,"['I90R', 'H38M']"
524.0,6.0,"['Q23U', 'D4P', 'P75P', 'M70U', 'I50F', 'Q42C']",7.0,"['L40F', 'K26D', 'S46Q', 'H1I', 'K40O', 'Z56G', 'F16E']",4.0,"['Q23U', 'D4P', 'P75P', 'M70U']",2.0,"['I50F', 'Q42C']"
525.0,7.0,"['L40F', 'K26D', 'S46Q', 'H1I', 'K40O', 'Z56G', 'F16E']",9.0,"['T6K', 'I56K', 'V31E', 'V61Q', 'F69H', 'O19C', 'L83M', 'A37L', 'M42G']",4.0,"['L40F', 'K26D', 'S46Q', 'H1I']",3.0,"['K40O', 'Z56G', 'F16E']"
526.0,9.0,"['T6K', 'I56K', 'V31E', 'V61Q', 'F69H', 'O19C', 'L83M', 'A37L', 'M42G']",6.0,"['Q43C', 'J4U', 'O11V', 'A59B', 'P64P', 'U96U']",4.0,"['T6K', 'I56K', 'V31E', 'V61Q']",5.0,"['F69H', 'O19C', 'L83M', 'A37L', 'M42G']"
527.0,6.0,"['Q43C', 'J4U', 'O11V', 'A59B', 'P64P', 'U96U']",7.0,"['T66F', 'S96N', 'J85K', 'J79K', 'E12Y', 'X2M', 'U10C']",6.0,"['Q43C', 'J4U', 'O11V', 'A59B', 'P64P', 'U96U']",0.0,[]
528.0,7.0,"['T66F', 'S96N', 'J85K', 'J79K', 'E12Y', 'X2M', 'U10C']",7.0,"['C8Y', 'B59S', 'S4T', 'Y10B', 'R24I', 'T83M', 'X32M']",5.0,"['T66F', 'S96N', 'J85K', 'J79K', 'E12Y']",2.0,"['X2M', 'U10C']"
529.0,7.0,"['C8Y', 'B59S', 'S4T', 'Y10B', 'R24I', 'T83M', 'X32M']",6.0,"['U78A', 'L34G', 'Y99K', 'R24V', 'X53K', 'J54I']",5.0,"['C8Y', 'B59S', 'S4T', 'Y10B', 'R24I']",2.0,"['T83M', 'X32M']"
530.0,6.0,"['U78A', 'L34G', 'Y99K', 'R24V', 'X53K', 'J54I']",7.0,"['O8M', 'B59B', 'I24N', 'K63P', 'B18A', 'G92A', 'Y41E']",3.0,"['U78A', 'L34G', 'Y99K']",3.0,"['R24V', 'X53K', 'J54I']"
531.0,7.0,"['O8M', 'B59B', 'I24N', 'K63P', 'B18A', 'G92A', 'Y41E']",7.0,"['Y21D', 'G72U', 'S51V', 'W71E', 'Q30N', 'F25E', 'D54D']",5.0,"['O8M', 'B59B', 'I24N', 'K63P', 'B18A']",2.0,"['G92A', 'Y41E']"
532.0,7.0,"['Y21D', 'G72U', 'S51V', 'W71E', 'Q30N', 'F25E', 'D54D']",7.0,"['K35V', 'H44F', 'G13U', 'H67R', 'R7E', 'V13I', 'X94N']",6.0,"['Y21D', 'G72U', 'S51V', 'W71E', 'Q30N', 'F25E']",1.0,['D54D']
533.0,7.0,"['K35V', 'H44F', 'G13U', 'H67R', 'R7E', 'V13I', 'X94N']",6.0,"['Z6B', 'H71W', 'Y57S', 'L11H', 'N99T', 'T64J']",5.0,"['K35V', 'H44F', 'G13U', 'H67R', 'R7E']",2.0,"['V13I', 'X94N']"
534.0,6.0,"['Z6B', 'H71W', 'Y57S', 'L11H', 'N99T', 'T64J']",6.0,"['I80X', 'M8H', 'K67W', 'R23U', 'B57I', 'J21T']",4.0,"['Z6B', 'H71W', 'Y57S', 'L11H']",2.0,"['N99T', 'T64J']"
535.0,6.0,"['I80X', 'M8H', 'K67W', 'R23U', 'B57I', 'J21T']",7.0,"['P25T', 'G19M', 'J36Q', 'P68O', 'D80A', 'V45B', 'U13B']",3.0,"['I80X', 'M8H', 'K67W']",3.0,"['R23U', 'B57I', 'J21T']"
536.0,7.0,"['P25T', 'G19M', 'J36Q', 'P68O', 'D80A', 'V45B', 'U13B']",5.0,"['S5N', 'B61O', 'T98G', 'Y57H', 'F74Y']",6.0,"['P25T', 'G19M', 'J36Q', 'P68O', 'D80A', 'V45B']",1.0,['U13B']
537.0,5.0,"['S5N', 'B61O', 'T98G', 'Y57H', 'F74Y']",9.0,"['D26M', 'R77F', 'F62D', 'X5D', 'E29L', 'P89X', 'N65K', 'J100Q', 'A7N']",4.0,"['S5N', 'B61O', 'T98G', 'Y57H']",1.0,['F74Y']
538.0,9.0,"['D26M', 'R77F', 'F62D', 'X5D', 'E29L', 'P89X', 'N65K', 'J100Q', 'A7N']",6.0,"['C97I', 'G6S', 'G34J', 'X54N', 'S10K', 'T14O']",6.0,"['D26M', 'R77F', 'F62D', 'X5D', 'E29L', 'P89X']",3.0,"['N65K', 'J100Q', 'A7N']"
539.0,6.0,"['C97I', 'G6S', 'G34J', 'X54N', 'S10K', 'T14O']",5.0,"['A77W', 'K49H', 'G85F', 'M67T', 'V9E']",3.0,"['C97I', 'G6S', 'G34J']",3.0,"['X54N', 'S10K', 'T14O']"
540.0,5.0,"['A77W', 'K49H', 'G85F', 'M67T', 'V9E']",5.0,"['E82N', 'H71Z', 'Z6U', 'B78W', 'P48C']",4.0,"['A77W', 'K49H', 'G85F', 'M67T']",1.0,['V9E']
541.0,5.0,"['E82N', 'H71Z', 'Z6U', 'B78W', 'P48C']",8.0,"['S11Y', 'V34U', 'A76Z', 'L4F', 'W23V', 'W49T', 'B94J', 'H92Q']",5.0,"['E82N', 'H71Z', 'Z6U', 'B78W', 'P48C']",0.0,[]
542.0,8.0,"['S11Y', 'V34U', 'A76Z', 'L4F', 'W23V', 'W49T', 'B94J', 'H92Q']",8.0,"['C7Y', 'G16I', 'O71P', 'C75D', 'T50L', 'L4H', 'S59R', 'G44P']",5.0,"['S11Y', 'V34U', 'A76Z', 'L4F', 'W23V']",3.0,"['W49T', 'B94J', 'H92Q']"
543.0,8.0,"['C7Y', 'G16I', 'O71P', 'C75D', 'T50L', 'L4H', 'S59R', 'G44P']",7.0,"['G3L', 'M20T', 'B11B', 'M73C', 'E97G', 'K82N', 'B86E']",6.0,"['C7Y', 'G16I', 'O71P', 'C75D', 'T50L', 'L4H']",2.0,"['S59R', 'G44P']"
544.0,7.0,"['G3L', 'M20T', 'B11B', 'M73C', 'E97G', 'K82N', 'B86E']",5.0,"['K41Z', 'M37T', 'A100E', 'P97B', 'J34P']",4.0,"['G3L', 'M20T', 'B11B', 'M73C']",3.0,"['E97G', 'K82N', 'B86E']"
545.0,5.0,"['K41Z', 'M37T', 'A100E', 'P97B', 'J34P']",9.0,"['X78J', 'Z31W', 'J18M', 'T13K', 'Z7L', 'N30P', 'C42C', 'G90C', 'U50Q']",5.0,"['K41Z', 'M37T', 'A100E', 'P97B', 'J34P']",0.0,[]
546.0,9.0,"['X78J', 'Z31W', 'J18M', 'T13K', 'Z7L', 'N30P', 'C42C', 'G90C', 'U50Q']",9.0,"['Y65U', 'W56G', 'J29H', 'L55I', 'F14X', 'S95D', 'U66L', 'L70J', 'J9D']",3.0,"['X78J', 'Z31W', 'J18M']",6.0,"['T13K', 'Z7L', 'N30P', 'C42C', 'G90C', 'U50Q']"
547.0,9.0,"['Y65U', 'W56G', 'J29H', 'L55I', 'F14X', 'S95D', 'U66L', 'L70J', 'J9D']",7.0,"['Z11F', 'A76R', 'J40M', 'I34X', 'B28N', 'H12O', 'K82Y']",3.0,"['Y65U', 'W56G', 'J29H']",6.0,"['L55I', 'F14X', 'S95D', 'U66L', 'L70J', 'J9D']"
548.0,7.0,"['Z11F', 'A76R', 'J40M', 'I34X', 'B28N', 'H12O', 'K82Y']",5.0,"['M41B', 'B70Y', 'R49S', 'X42H', 'G81W']",6.0,"['Z11F', 'A76R', 'J40M', 'I34X', 'B28N', 'H12O']",1.0,['K82Y']
549.0,5.0,"['M41B', 'B70Y', 'R49S', 'X42H', 'G81W']",7.0,"['S100C', 'I12G', 'K80R', 'U84C', 'H76T', 'I93D', 'C30Q']",5.0,"['M41B', 'B70Y', 'R49S', 'X42H', 'G81W']",0.0,[]
